station_id,NOM_USUEL,LAT,LON,ALTI_x,date,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ALTI_y,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI3S,QFXI3S,QDXI3S,HXI3S,QHXI3S,CODE_STIF_TRNS_x,CODE_STIF_RES_x,LIBELLE_ARRET_x,lda,CATEGORIE_TITRE_x,NB_VALD_x,Rang,Réseau,station_name,traffic,Correspondance_1,Correspondance_2,Correspondance_3,Correspondance_4,Correspondance_5,Ville,Arrondissement pour Paris,Year,JOUR,CODE_STIF_TRNS_y,CODE_STIF_RES_y,CODE_STIF_ARRET_x,LIBELLE_ARRET_y,ID_REFA_LDA_x,CATEGORIE_TITRE_y,NB_VALD_y,CODE_STIF_TRNS,CODE_STIF_RES,CODE_STIF_ARRET_y,LIBELLE_ARRET,ID_REFA_LDA_y,CAT_JOUR,TRNC_HORR_60,pourc_validations,Code postal arrondissement - Commune,Référence Chantier,start_date,end_date,Responsable du chantier,Maîtrise d'ouvrage principale,Surface (m2),Synthèse - Nature du chantier,Encombrement espace public,Impact stationnement,Identifiant demande CITE,Identifiant Chantier CITE,geo_shape,geo_point_2d,disruption_category,disruption_effect,reseau,mode,probleme
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,9.0,,,,,,,,,,,,,,,330,,,13.8,1.0,513.0,9.0,20.2,1.0,1406.0,9.0,17.2,1.0,17.0,1.0,6.4,1.0,,,,,0.0,9.0,6.8,1.0,9.7,1.0,300.0,1.0,257.0,9.0,15.2,1.0,310.0,1.0,1718.0,9.0,14.0,9.0,,1345.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,55,0.0,1.0,18.3,1.0,440.0,9.0,25.9,1.0,1426.0,9.0,21.2,1.0,22.1,1.0,7.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-06-26,1022.0,1.0,1018.1,1.0,462.0,9.0,2293.0,9.0,48.0,9.0,37.0,1.0,1339.0,9.0,81.0,1.0,427.0,9.0,55.0,1.0,279.0,9.0,58.0,9.0,12.5,9.0,6.2,9.0,7.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,16.7,1.0,449.0,9.0,24.0,1.0,1427.0,9.0,20.0,1.0,20.4,1.0,7.3,1.0,15.2,9.0,15.8,9.0,0.0,9.0,3.5,1.0,5.6,1.0,330.0,1.0,1657.0,9.0,12.1,1.0,340.0,1.0,1644.0,9.0,9.9,1.0,,1310.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,75,,,16.6,1.0,429.0,9.0,23.7,1.0,1405.0,9.0,20.0,1.0,20.2,1.0,7.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-06-26,,,,,566.0,9.0,2464.0,9.0,59.0,9.0,35.0,1.0,1411.0,9.0,83.0,1.0,413.0,9.0,56.0,1.0,255.0,9.0,135.0,9.0,12.7,9.0,6.2,9.0,6.4,9.0,,,,,,,,,,,,,,,27,0.0,1.0,16.1,1.0,413.0,9.0,25.2,1.0,1236.0,9.0,20.1,1.0,20.7,1.0,9.1,1.0,14.6,9.0,,,0.0,9.0,3.0,1.0,4.9,1.0,330.0,1.0,1638.0,9.0,11.7,1.0,320.0,1.0,1440.0,9.0,10.6,9.0,,1454.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,,,,,,,,46,0.0,1.0,15.4,1.0,354.0,9.0,27.1,1.0,1549.0,9.0,20.8,1.0,21.3,1.0,11.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,9.0,,,,,,,,,,,,,,,330,,,13.6,1.0,538.0,9.0,22.4,1.0,1637.0,9.0,17.7,1.0,18.0,1.0,8.8,1.0,,,,,0.0,9.0,4.8,1.0,7.9,1.0,300.0,1.0,442.0,9.0,11.4,1.0,310.0,1.0,1201.0,9.0,10.6,9.0,,1201.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,,,,,,,,55,0.0,1.0,17.4,1.0,319.0,9.0,27.1,1.0,1534.0,9.0,21.4,1.0,22.3,1.0,9.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-06-27,1022.1,1.0,1019.7,1.0,739.0,9.0,2533.0,9.0,77.0,9.0,34.0,1.0,1543.0,9.0,71.0,1.0,607.0,9.0,54.0,1.0,266.0,9.0,0.0,9.0,12.6,9.0,5.9,9.0,6.6,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,15.8,1.0,354.0,9.0,25.6,1.0,1633.0,9.0,20.4,1.0,20.7,1.0,9.8,1.0,12.0,9.0,14.8,9.0,0.0,9.0,2.7,1.0,5.2,1.0,10.0,1.0,1901.0,9.0,8.9,1.0,30.0,1.0,1859.0,9.0,8.1,1.0,,1859.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,,,,,,,,75,,,15.6,1.0,354.0,9.0,25.2,1.0,1632.0,9.0,20.2,1.0,20.4,1.0,9.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-06-27,,,,,794.0,9.0,2607.0,9.0,83.0,9.0,34.0,1.0,1337.0,9.0,88.0,1.0,449.0,9.0,58.0,1.0,292.0,9.0,151.0,9.0,13.1,9.0,4.9,9.0,5.6,9.0,,,,,,,,,,,,,,,27,0.0,1.0,11.5,1.0,327.0,9.0,26.5,1.0,1518.0,9.0,20.1,1.0,19.0,1.0,15.0,1.0,10.3,9.0,,,0.0,9.0,2.0,1.0,5.1,1.0,360.0,1.0,1732.0,9.0,9.1,1.0,350.0,1.0,1605.0,9.0,8.4,9.0,,1605.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,9.0,,,,,,,,,,,,,,,46,0.0,1.0,15.8,1.0,310.0,9.0,27.7,1.0,1312.0,9.0,22.3,1.0,21.8,1.0,11.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.0,,,,,,,,,,,,,,,330,,,15.3,1.0,404.0,9.0,23.8,1.0,1446.0,9.0,19.6,1.0,19.6,1.0,8.5,1.0,,,,,0.0,9.0,2.6,1.0,6.0,1.0,50.0,9.0,2034.0,9.0,8.0,1.0,50.0,9.0,2034.0,9.0,7.5,9.0,,2033.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,9.0,,,,,,,,,,,,,,,55,0.0,1.0,18.2,1.0,406.0,9.0,27.3,1.0,1318.0,9.0,22.8,1.0,22.8,1.0,9.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-06-28,1018.9,1.0,1016.9,1.0,486.0,9.0,2132.0,9.0,51.0,9.0,44.0,1.0,1302.0,9.0,67.0,1.0,2337.0,9.0,56.0,1.0,0.0,9.0,0.0,9.0,14.9,9.0,5.2,9.0,5.5,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,16.9,1.0,307.0,9.0,26.3,1.0,1500.0,9.0,22.0,1.0,21.6,1.0,9.4,1.0,13.4,9.0,16.1,9.0,0.0,9.0,1.9,1.0,3.7,1.0,90.0,9.0,2202.0,9.0,7.3,1.0,70.0,9.0,2135.0,9.0,6.3,1.0,,2210.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,9.0,,,,,,,,,,,,,,,75,,,17.1,1.0,431.0,9.0,26.0,1.0,1253.0,9.0,22.0,1.0,21.6,1.0,8.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-06-28,,,,,496.0,9.0,2129.0,9.0,52.0,9.0,41.0,1.0,1307.0,9.0,94.0,1.0,508.0,9.0,62.0,1.0,0.0,9.0,322.0,9.0,15.6,9.0,4.4,9.0,5.1,9.0,,,,,,,,,,,,,,,27,0.0,1.0,13.1,1.0,359.0,9.0,27.8,1.0,1259.0,9.0,21.7,1.0,20.5,1.0,14.7,1.0,11.9,9.0,,,0.0,9.0,1.2,1.0,2.9,1.0,20.0,1.0,1810.0,9.0,5.6,1.0,270.0,1.0,907.0,9.0,5.3,9.0,,907.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,9.0,,,,,,,,,,,,,,,46,0.0,1.0,19.9,1.0,443.0,9.0,27.2,1.0,1251.0,9.0,21.6,1.0,23.6,1.0,7.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,,,,,,,,,,,,,,,330,,,17.8,1.0,1702.0,9.0,22.6,1.0,1234.0,9.0,18.7,1.0,20.2,1.0,4.8,1.0,,,,,0.0,9.0,4.8,1.0,10.4,1.0,310.0,1.0,1542.0,9.0,14.6,1.0,300.0,1.0,1341.0,9.0,13.4,9.0,,1338.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,9.0,,,,,,,,,,,,,,,55,0.0,1.0,20.8,1.0,524.0,9.0,27.6,1.0,1312.0,9.0,22.1,1.0,24.2,1.0,6.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-06-29,1015.7,1.0,1014.4,1.0,115.0,9.0,1285.0,9.0,12.0,9.0,49.0,1.0,1339.0,9.0,84.0,1.0,2340.0,9.0,69.0,1.0,0.0,9.0,84.0,9.0,17.4,9.0,4.8,9.0,5.3,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,20.1,1.0,457.0,9.0,26.1,1.0,1336.0,9.0,21.4,1.0,23.1,1.0,6.0,1.0,18.6,9.0,19.2,9.0,0.0,9.0,2.7,1.0,6.3,1.0,340.0,1.0,1545.0,9.0,12.7,1.0,310.0,1.0,1541.0,9.0,11.6,1.0,,1541.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,9.0,,,,,,,,,,,,,,,75,,,19.7,1.0,455.0,9.0,25.8,1.0,1336.0,9.0,21.2,1.0,22.8,1.0,6.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-06-29,,,,,85.0,9.0,1324.0,9.0,9.0,9.0,50.0,1.0,1253.0,9.0,88.0,1.0,2328.0,9.0,72.0,1.0,0.0,9.0,286.0,9.0,18.0,9.0,4.8,9.0,5.0,9.0,,,,,,,,,,,,,,,27,0.4,1.0,19.3,1.0,400.0,9.0,27.0,1.0,1232.0,9.0,21.2,1.0,23.2,1.0,7.7,1.0,18.4,9.0,,,0.0,9.0,2.7,1.0,5.9,1.0,330.0,1.0,1529.0,9.0,11.8,1.0,330.0,1.0,1533.0,9.0,10.5,9.0,,1533.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,9.0,,,,,,,,,,,,,,,46,2.4,1.0,15.1,1.0,419.0,9.0,25.0,1.0,1311.0,9.0,20.4,1.0,20.1,1.0,9.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,,,,,,,,,,,,,,,330,,,13.4,1.0,202.0,9.0,21.4,1.0,1645.0,9.0,17.1,1.0,17.4,1.0,8.0,1.0,,,,,0.0,9.0,5.9,1.0,11.3,1.0,240.0,1.0,1957.0,9.0,14.8,1.0,240.0,9.0,2045.0,9.0,14.4,9.0,,2045.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,9.0,,,,,,,,,,,,,,,55,1.4,1.0,16.5,1.0,448.0,9.0,25.8,1.0,1447.0,9.0,20.7,1.0,21.2,1.0,9.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-06-30,1015.1,1.0,1012.4,1.0,680.0,9.0,2524.0,9.0,71.0,9.0,33.0,1.0,1551.0,9.0,83.0,1.0,1.0,9.0,57.0,1.0,273.0,9.0,109.0,9.0,12.8,9.0,5.9,9.0,6.5,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,1.2,1.0,15.5,1.0,440.0,9.0,24.4,1.0,1407.0,9.0,20.0,1.0,20.0,1.0,8.9,1.0,13.6,9.0,14.8,9.0,0.0,9.0,3.3,1.0,5.8,1.0,250.0,1.0,1514.0,9.0,11.9,1.0,250.0,9.0,2311.0,9.0,10.4,1.0,,2257.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,9.0,,,,,,,,,,,,,,,75,,,15.6,1.0,418.0,9.0,24.2,1.0,1407.0,9.0,19.8,1.0,19.9,1.0,8.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-06-30,,,,,667.0,9.0,2513.0,9.0,70.0,9.0,33.0,1.0,1518.0,9.0,88.0,1.0,1.0,9.0,59.0,1.0,315.0,9.0,377.0,9.0,13.2,9.0,5.7,9.0,6.0,9.0,,,,,,,,,,,,,,,27,1.0,1.0,15.0,1.0,352.0,9.0,25.1,1.0,1400.0,9.0,20.0,1.0,20.1,1.0,10.1,1.0,13.7,9.0,,,0.0,9.0,3.1,1.0,5.0,1.0,230.0,9.0,2056.0,9.0,12.0,1.0,230.0,9.0,2251.0,9.0,11.4,9.0,,2251.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.0,,,,,,,,,,,,,,,46,1.4,1.0,16.4,1.0,210.0,9.0,24.3,1.0,1520.0,9.0,19.8,1.0,20.4,1.0,7.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,9.0,,,,,,,,,,,,,,,330,,,14.4,1.0,154.0,9.0,19.7,1.0,1548.0,9.0,16.9,1.0,17.1,1.0,5.3,1.0,,,,,0.0,9.0,10.0,1.0,14.1,1.0,280.0,1.0,850.0,9.0,17.0,1.0,290.0,1.0,841.0,9.0,16.5,9.0,,842.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.0,,,,,,,,,,,,,,,55,0.4,1.0,16.8,1.0,141.0,9.0,24.1,1.0,1615.0,9.0,20.2,1.0,20.5,1.0,7.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-07-01,1010.6,1.0,1009.1,1.0,239.0,9.0,1710.0,9.0,25.0,9.0,47.0,1.0,1813.0,9.0,95.0,1.0,525.0,9.0,70.0,1.0,0.0,9.0,509.0,9.0,15.7,9.0,4.6,9.0,5.1,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.4,1.0,16.5,1.0,211.0,9.0,23.5,1.0,1526.0,9.0,19.6,1.0,20.0,1.0,7.0,1.0,15.4,9.0,15.3,9.0,0.0,9.0,3.8,1.0,6.3,1.0,280.0,1.0,1103.0,9.0,14.2,1.0,270.0,1.0,1056.0,9.0,11.4,1.0,,1056.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.0,,,,,,,,,,,,,,,75,,,16.1,1.0,157.0,9.0,23.4,1.0,1531.0,9.0,19.4,1.0,19.8,1.0,7.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-07-01,,,,,241.0,9.0,1724.0,9.0,25.0,9.0,48.0,1.0,1650.0,9.0,96.0,1.0,558.0,9.0,71.0,1.0,0.0,9.0,544.0,9.0,15.8,9.0,4.7,9.0,4.8,9.0,,,,,,,,,,,,,,,27,2.2,1.0,16.4,1.0,128.0,9.0,24.5,1.0,1511.0,9.0,19.5,1.0,20.5,1.0,8.1,1.0,16.8,9.0,,,0.0,9.0,3.2,1.0,5.1,1.0,310.0,1.0,1356.0,9.0,12.0,1.0,250.0,1.0,1029.0,9.0,10.2,9.0,,1029.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9.0,,,,,,,,,,,,,,,46,0.0,1.0,14.8,1.0,346.0,9.0,25.1,1.0,1527.0,9.0,19.3,1.0,20.0,1.0,10.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,9.0,,,,,,,,,,,,,,,330,,,12.3,1.0,359.0,9.0,20.9,1.0,1629.0,9.0,16.3,1.0,16.6,1.0,8.6,1.0,,,,,0.0,9.0,8.1,1.0,13.0,1.0,270.0,1.0,2.0,9.0,16.8,1.0,280.0,9.0,2046.0,9.0,16.0,9.0,,2039.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9.0,,,,,,,,,,,,,,,55,0.0,1.0,15.7,1.0,412.0,9.0,25.6,1.0,1528.0,9.0,20.1,1.0,20.7,1.0,9.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-07-02,1014.8,1.0,1013.4,1.0,515.0,9.0,2407.0,9.0,54.0,9.0,36.0,1.0,1435.0,9.0,82.0,1.0,351.0,9.0,57.0,1.0,233.0,9.0,145.0,9.0,12.2,9.0,5.9,9.0,6.7,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,14.6,1.0,347.0,9.0,24.2,1.0,1652.0,9.0,19.2,1.0,19.4,1.0,9.6,1.0,13.0,9.0,13.9,9.0,0.0,9.0,3.3,1.0,5.9,1.0,270.0,1.0,1231.0,9.0,13.3,1.0,300.0,9.0,2051.0,9.0,11.5,1.0,,2051.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9.0,,,,,,,,,,,,,,,75,,,14.4,1.0,350.0,9.0,24.0,1.0,1531.0,9.0,19.1,1.0,19.2,1.0,9.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-07-02,,,,,399.0,9.0,2233.0,9.0,42.0,9.0,36.0,1.0,1305.0,9.0,86.0,1.0,451.0,9.0,59.0,1.0,240.0,9.0,291.0,9.0,12.4,9.0,5.6,9.0,6.1,9.0,,,,,,,,,,,,,,,27,0.0,1.0,13.9,1.0,430.0,9.0,24.9,1.0,1529.0,9.0,19.1,1.0,19.4,1.0,11.0,1.0,12.4,9.0,,,0.0,9.0,2.7,1.0,4.8,1.0,300.0,1.0,1223.0,9.0,10.0,1.0,250.0,1.0,1144.0,9.0,8.9,9.0,,1221.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,,,,,,,,,,,,,,,46,0.0,1.0,17.3,1.0,348.0,9.0,25.3,1.0,1429.0,9.0,20.6,1.0,21.3,1.0,8.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
