JOUR,CODE_STIF_TRNS,CODE_STIF_RES,CODE_STIF_ARRET,LIBELLE_ARRET,ID_REFA_LDA,CATEGORIE_TITRE,NB_VALD,date
26/12/2022,800,854,304,GARCHES MARNES,70713,TST,93,2022
26/12/2022,800,854,321,GARGENVILLE,65732,?,5,2022
26/12/2022,800,854,321,GARGENVILLE,65732,AMETHYSTE,5,2022
26/12/2022,800,854,321,GARGENVILLE,65732,FGT,15,2022
26/12/2022,800,854,321,GARGENVILLE,65732,IMAGINE R,60,2022
26/12/2022,800,854,321,GARGENVILLE,65732,NAVIGO,126,2022
26/12/2022,800,854,321,GARGENVILLE,65732,NON DEFINI,8,2022
26/12/2022,800,854,321,GARGENVILLE,65732,TST,34,2022
26/12/2022,800,854,33,AUBERGENVILLE,65490,?,25,2022
26/12/2022,800,854,33,AUBERGENVILLE,65490,AMETHYSTE,22,2022
26/12/2022,800,854,33,AUBERGENVILLE,65490,FGT,35,2022
26/12/2022,800,854,33,AUBERGENVILLE,65490,IMAGINE R,112,2022
26/12/2022,800,854,33,AUBERGENVILLE,65490,NAVIGO,335,2022
26/12/2022,800,854,33,AUBERGENVILLE,65490,NAVIGO JOUR,5,2022
26/12/2022,800,854,33,AUBERGENVILLE,65490,TST,61,2022
26/12/2022,800,854,346,HERBLAY,65897,?,58,2022
26/12/2022,800,854,346,HERBLAY,65897,AMETHYSTE,23,2022
26/12/2022,800,854,346,HERBLAY,65897,FGT,83,2022
26/12/2022,800,854,346,HERBLAY,65897,IMAGINE R,504,2022
26/12/2022,800,854,346,HERBLAY,65897,NAVIGO,1358,2022
26/12/2022,800,854,346,HERBLAY,65897,NAVIGO JOUR,6,2022
26/12/2022,800,854,346,HERBLAY,65897,NON DEFINI,38,2022
26/12/2022,800,854,346,HERBLAY,65897,TST,243,2022
26/12/2022,800,854,365,ISSOU PORCHEVIL,65668,?,5,2022
26/12/2022,800,854,365,ISSOU PORCHEVIL,65668,AMETHYSTE,5,2022
26/12/2022,800,854,365,ISSOU PORCHEVIL,65668,FGT,10,2022
26/12/2022,800,854,365,ISSOU PORCHEVIL,65668,IMAGINE R,46,2022
26/12/2022,800,854,365,ISSOU PORCHEVIL,65668,NAVIGO,47,2022
26/12/2022,800,854,365,ISSOU PORCHEVIL,65668,NON DEFINI,5,2022
26/12/2022,800,854,365,ISSOU PORCHEVIL,65668,TST,13,2022
26/12/2022,800,854,388,JUZIERS,65988,?,5,2022
26/12/2022,800,854,388,JUZIERS,65988,AMETHYSTE,6,2022
26/12/2022,800,854,388,JUZIERS,65988,FGT,9,2022
26/12/2022,800,854,388,JUZIERS,65988,IMAGINE R,38,2022
26/12/2022,800,854,388,JUZIERS,65988,NAVIGO,65,2022
26/12/2022,800,854,388,JUZIERS,65988,NON DEFINI,5,2022
26/12/2022,800,854,388,JUZIERS,65988,TST,10,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,?,37,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,AMETHYSTE,22,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,FGT,28,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,IMAGINE R,299,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,NAVIGO,579,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,NAVIGO JOUR,8,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,NON DEFINI,5,2022
26/12/2022,800,854,391,CELLE ST CLOUD,64251,TST,129,2022
26/12/2022,800,854,394,DEFENSE,71517,?,480,2022
26/12/2022,800,854,394,DEFENSE,71517,AMETHYSTE,267,2022
26/12/2022,800,854,394,DEFENSE,71517,FGT,490,2022
26/12/2022,800,854,394,DEFENSE,71517,IMAGINE R,3728,2022
26/12/2022,800,854,394,DEFENSE,71517,NAVIGO,9246,2022
26/12/2022,800,854,394,DEFENSE,71517,NAVIGO JOUR,63,2022
26/12/2022,800,854,394,DEFENSE,71517,NON DEFINI,184,2022
26/12/2022,800,854,394,DEFENSE,71517,TST,1444,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,?,10,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,AMETHYSTE,5,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,FGT,12,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,IMAGINE R,97,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,NAVIGO,249,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,NAVIGO JOUR,5,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,NON DEFINI,5,2022
26/12/2022,800,854,398,FRETTE MONTIGNY,65659,TST,37,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,?,75,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,AMETHYSTE,42,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,AUTRE TITRE,5,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,FGT,58,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,IMAGINE R,450,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,NAVIGO,1662,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,NAVIGO JOUR,8,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,NON DEFINI,49,2022
26/12/2022,800,854,399,GARENNE COLOMBE,72148,TST,218,2022
26/12/2022,800,854,435,STADE,72287,?,76,2022
26/12/2022,800,854,435,STADE,72287,AMETHYSTE,38,2022
26/12/2022,800,854,435,STADE,72287,FGT,82,2022
26/12/2022,800,854,435,STADE,72287,IMAGINE R,339,2022
26/12/2022,800,854,435,STADE,72287,NAVIGO,1062,2022
26/12/2022,800,854,435,STADE,72287,NAVIGO JOUR,7,2022
26/12/2022,800,854,435,STADE,72287,NON DEFINI,11,2022
26/12/2022,800,854,435,STADE,72287,TST,243,2022
26/12/2022,800,854,436,VAL D OR,422067,?,28,2022
26/12/2022,800,854,436,VAL D OR,422067,AMETHYSTE,19,2022
26/12/2022,800,854,436,VAL D OR,422067,FGT,19,2022
26/12/2022,800,854,436,VAL D OR,422067,IMAGINE R,211,2022
26/12/2022,800,854,436,VAL D OR,422067,NAVIGO,564,2022
26/12/2022,800,854,436,VAL D OR,422067,NAVIGO JOUR,5,2022
26/12/2022,800,854,436,VAL D OR,422067,NON DEFINI,15,2022
26/12/2022,800,854,436,VAL D OR,422067,TST,76,2022
26/12/2022,800,854,448,CLAIRIERES,65985,?,5,2022
26/12/2022,800,854,448,CLAIRIERES,65985,AMETHYSTE,5,2022
26/12/2022,800,854,448,CLAIRIERES,65985,FGT,6,2022
26/12/2022,800,854,448,CLAIRIERES,65985,IMAGINE R,56,2022
26/12/2022,800,854,448,CLAIRIERES,65985,NAVIGO,150,2022
26/12/2022,800,854,448,CLAIRIERES,65985,NAVIGO JOUR,5,2022
26/12/2022,800,854,448,CLAIRIERES,65985,NON DEFINI,6,2022
26/12/2022,800,854,448,CLAIRIERES,65985,TST,11,2022
26/12/2022,800,854,451,MUREAUX,65994,?,165,2022
26/12/2022,800,854,451,MUREAUX,65994,AMETHYSTE,82,2022
26/12/2022,800,854,451,MUREAUX,65994,FGT,235,2022
26/12/2022,800,854,451,MUREAUX,65994,IMAGINE R,502,2022
26/12/2022,800,854,451,MUREAUX,65994,NAVIGO,1352,2022
26/12/2022,800,854,451,MUREAUX,65994,NAVIGO JOUR,7,2022
26/12/2022,800,854,451,MUREAUX,65994,NON DEFINI,63,2022
26/12/2022,800,854,451,MUREAUX,65994,TST,430,2022
26/12/2022,800,854,455,VALLEES,72177,?,58,2022
26/12/2022,800,854,455,VALLEES,72177,AMETHYSTE,33,2022
26/12/2022,800,854,455,VALLEES,72177,AUTRE TITRE,5,2022
26/12/2022,800,854,455,VALLEES,72177,FGT,63,2022
26/12/2022,800,854,455,VALLEES,72177,IMAGINE R,598,2022
26/12/2022,800,854,455,VALLEES,72177,NAVIGO,1724,2022
26/12/2022,800,854,455,VALLEES,72177,NAVIGO JOUR,6,2022
26/12/2022,800,854,455,VALLEES,72177,NON DEFINI,47,2022
26/12/2022,800,854,455,VALLEES,72177,TST,171,2022
26/12/2022,800,854,464,ETANG LA VILLE,73603,?,14,2022
26/12/2022,800,854,464,ETANG LA VILLE,73603,AMETHYSTE,5,2022
26/12/2022,800,854,464,ETANG LA VILLE,73603,FGT,5,2022
26/12/2022,800,854,464,ETANG LA VILLE,73603,IMAGINE R,60,2022
26/12/2022,800,854,464,ETANG LA VILLE,73603,NAVIGO,108,2022
26/12/2022,800,854,464,ETANG LA VILLE,73603,TST,29,2022
26/12/2022,800,854,469,LIMAY,65788,?,8,2022
26/12/2022,800,854,469,LIMAY,65788,AMETHYSTE,9,2022
26/12/2022,800,854,469,LIMAY,65788,FGT,35,2022
26/12/2022,800,854,469,LIMAY,65788,IMAGINE R,67,2022
26/12/2022,800,854,469,LIMAY,65788,NAVIGO,156,2022
26/12/2022,800,854,469,LIMAY,65788,NON DEFINI,7,2022
26/12/2022,800,854,469,LIMAY,65788,TST,111,2022
26/12/2022,800,854,480,LOUVECIENNES,64341,?,11,2022
26/12/2022,800,854,480,LOUVECIENNES,64341,AMETHYSTE,17,2022
26/12/2022,800,854,480,LOUVECIENNES,64341,FGT,10,2022
26/12/2022,800,854,480,LOUVECIENNES,64341,IMAGINE R,107,2022
26/12/2022,800,854,480,LOUVECIENNES,64341,NAVIGO,259,2022
26/12/2022,800,854,480,LOUVECIENNES,64341,NAVIGO JOUR,5,2022
26/12/2022,800,854,480,LOUVECIENNES,64341,TST,40,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,?,98,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,AMETHYSTE,37,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,FGT,136,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,IMAGINE R,480,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,NAVIGO,948,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,NAVIGO JOUR,21,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,NON DEFINI,5,2022
26/12/2022,800,854,507,MANTES LA JOLIE,65931,TST,294,2022
26/12/2022,800,854,508,MANTES STATION,65770,?,22,2022
26/12/2022,800,854,508,MANTES STATION,65770,AMETHYSTE,18,2022
26/12/2022,800,854,508,MANTES STATION,65770,FGT,43,2022
26/12/2022,800,854,508,MANTES STATION,65770,IMAGINE R,100,2022
26/12/2022,800,854,508,MANTES STATION,65770,NAVIGO,236,2022
26/12/2022,800,854,508,MANTES STATION,65770,NAVIGO JOUR,5,2022
26/12/2022,800,854,508,MANTES STATION,65770,NON DEFINI,8,2022
26/12/2022,800,854,508,MANTES STATION,65770,TST,65,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,?,18,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,AMETHYSTE,16,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,FGT,21,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,IMAGINE R,208,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,NAVIGO,498,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,NAVIGO JOUR,5,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,NON DEFINI,5,2022
26/12/2022,800,854,517,MARLY LE ROI,64405,TST,58,2022
26/12/2022,800,854,527,MAURECOURT,65827,?,12,2022
26/12/2022,800,854,527,MAURECOURT,65827,AMETHYSTE,5,2022
26/12/2022,800,854,527,MAURECOURT,65827,FGT,17,2022
26/12/2022,800,854,527,MAURECOURT,65827,IMAGINE R,75,2022
26/12/2022,800,854,527,MAURECOURT,65827,NAVIGO,169,2022
26/12/2022,800,854,527,MAURECOURT,65827,NAVIGO JOUR,5,2022
26/12/2022,800,854,527,MAURECOURT,65827,NON DEFINI,5,2022
26/12/2022,800,854,527,MAURECOURT,65827,TST,30,2022
26/12/2022,800,854,541,MEULAN,66321,?,20,2022
26/12/2022,800,854,541,MEULAN,66321,AMETHYSTE,11,2022
26/12/2022,800,854,541,MEULAN,66321,FGT,28,2022
26/12/2022,800,854,541,MEULAN,66321,IMAGINE R,82,2022
26/12/2022,800,854,541,MEULAN,66321,NAVIGO,180,2022
26/12/2022,800,854,541,MEULAN,66321,NAVIGO JOUR,5,2022
26/12/2022,800,854,541,MEULAN,66321,NON DEFINI,10,2022
26/12/2022,800,854,541,MEULAN,66321,TST,46,2022
26/12/2022,800,854,557,MONTGEROULT,67076,FGT,5,2022
26/12/2022,800,854,557,MONTGEROULT,67076,IMAGINE R,5,2022
26/12/2022,800,854,557,MONTGEROULT,67076,NAVIGO,9,2022
26/12/2022,800,854,566,MONTREUIL,63989,?,37,2022
26/12/2022,800,854,566,MONTREUIL,63989,AMETHYSTE,26,2022
26/12/2022,800,854,566,MONTREUIL,63989,FGT,36,2022
26/12/2022,800,854,566,MONTREUIL,63989,IMAGINE R,269,2022
26/12/2022,800,854,566,MONTREUIL,63989,NAVIGO,615,2022
26/12/2022,800,854,566,MONTREUIL,63989,NAVIGO JOUR,5,2022
26/12/2022,800,854,566,MONTREUIL,63989,NON DEFINI,12,2022
26/12/2022,800,854,566,MONTREUIL,63989,TST,119,2022
26/12/2022,800,854,579,NANTERRE UNIVER,70956,AMETHYSTE,5,2022
26/12/2022,800,854,579,NANTERRE UNIVER,70956,FGT,5,2022
26/12/2022,800,854,579,NANTERRE UNIVER,70956,IMAGINE R,16,2022
26/12/2022,800,854,579,NANTERRE UNIVER,70956,NAVIGO,82,2022
26/12/2022,800,854,579,NANTERRE UNIVER,70956,NON DEFINI,8,2022
26/12/2022,800,854,579,NANTERRE UNIVER,70956,TST,5,2022
26/12/2022,800,854,58,BECON,72124,?,66,2022
26/12/2022,800,854,58,BECON,72124,AMETHYSTE,49,2022
26/12/2022,800,854,58,BECON,72124,FGT,41,2022
26/12/2022,800,854,58,BECON,72124,IMAGINE R,614,2022
26/12/2022,800,854,58,BECON,72124,NAVIGO,2235,2022
26/12/2022,800,854,58,BECON,72124,NAVIGO JOUR,9,2022
26/12/2022,800,854,58,BECON,72124,NON DEFINI,5,2022
26/12/2022,800,854,58,BECON,72124,TST,219,2022
26/12/2022,800,854,613,OSNY,66977,?,5,2022
26/12/2022,800,854,613,OSNY,66977,AMETHYSTE,5,2022
26/12/2022,800,854,613,OSNY,66977,FGT,5,2022
26/12/2022,800,854,613,OSNY,66977,IMAGINE R,52,2022
26/12/2022,800,854,613,OSNY,66977,NAVIGO,124,2022
26/12/2022,800,854,613,OSNY,66977,NAVIGO JOUR,5,2022
26/12/2022,800,854,613,OSNY,66977,TST,19,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,?,93,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,AMETHYSTE,70,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,AUTRE TITRE,36,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,FGT,79,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,IMAGINE R,619,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,NAVIGO,1933,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,NAVIGO JOUR,9,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,NON DEFINI,127,2022
26/12/2022,800,854,665,PONT-CARDINET,71475,TST,239,2022
26/12/2022,800,854,712,PUTEAUX,71422,?,41,2022
26/12/2022,800,854,712,PUTEAUX,71422,AMETHYSTE,27,2022
26/12/2022,800,854,712,PUTEAUX,71422,FGT,32,2022
26/12/2022,800,854,712,PUTEAUX,71422,IMAGINE R,213,2022
26/12/2022,800,854,712,PUTEAUX,71422,NAVIGO,800,2022
26/12/2022,800,854,712,PUTEAUX,71422,NAVIGO JOUR,5,2022
26/12/2022,800,854,712,PUTEAUX,71422,NON DEFINI,5,2022
26/12/2022,800,854,712,PUTEAUX,71422,TST,84,2022
26/12/2022,800,854,749,ROSNY SUR SEINE,66157,?,5,2022
26/12/2022,800,854,749,ROSNY SUR SEINE,66157,FGT,7,2022
26/12/2022,800,854,749,ROSNY SUR SEINE,66157,IMAGINE R,20,2022
26/12/2022,800,854,749,ROSNY SUR SEINE,66157,NAVIGO,68,2022
26/12/2022,800,854,749,ROSNY SUR SEINE,66157,TST,5,2022
26/12/2022,800,854,782,SANNOIS,65441,?,109,2022
26/12/2022,800,854,782,SANNOIS,65441,AMETHYSTE,32,2022
26/12/2022,800,854,782,SANNOIS,65441,FGT,107,2022
26/12/2022,800,854,782,SANNOIS,65441,IMAGINE R,438,2022
26/12/2022,800,854,782,SANNOIS,65441,NAVIGO,1477,2022
26/12/2022,800,854,782,SANNOIS,65441,NAVIGO JOUR,7,2022
26/12/2022,800,854,782,SANNOIS,65441,NON DEFINI,51,2022
26/12/2022,800,854,782,SANNOIS,65441,TST,308,2022
26/12/2022,800,854,783,SANTEUIL LE PER,67196,FGT,5,2022
26/12/2022,800,854,783,SANTEUIL LE PER,67196,IMAGINE R,8,2022
26/12/2022,800,854,783,SANTEUIL LE PER,67196,NAVIGO,11,2022
26/12/2022,800,854,783,SANTEUIL LE PER,67196,NAVIGO JOUR,5,2022
26/12/2022,800,854,783,SANTEUIL LE PER,67196,TST,5,2022
26/12/2022,800,854,801,SEVRES VILLE,70686,?,25,2022
26/12/2022,800,854,801,SEVRES VILLE,70686,AMETHYSTE,19,2022
26/12/2022,800,854,801,SEVRES VILLE,70686,FGT,11,2022
26/12/2022,800,854,801,SEVRES VILLE,70686,IMAGINE R,197,2022
26/12/2022,800,854,801,SEVRES VILLE,70686,NAVIGO,592,2022
26/12/2022,800,854,801,SEVRES VILLE,70686,NON DEFINI,5,2022
26/12/2022,800,854,801,SEVRES VILLE,70686,TST,83,2022
26/12/2022,800,854,812,ST CLOUD,73749,?,94,2022
26/12/2022,800,854,812,ST CLOUD,73749,AMETHYSTE,61,2022
26/12/2022,800,854,812,ST CLOUD,73749,FGT,78,2022
26/12/2022,800,854,812,ST CLOUD,73749,IMAGINE R,688,2022
26/12/2022,800,854,812,ST CLOUD,73749,NAVIGO,2200,2022
26/12/2022,800,854,812,ST CLOUD,73749,NAVIGO JOUR,12,2022
26/12/2022,800,854,812,ST CLOUD,73749,NON DEFINI,37,2022
26/12/2022,800,854,812,ST CLOUD,73749,TST,305,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,?,74,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,AMETHYSTE,54,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,AUTRE TITRE,5,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,FGT,71,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,IMAGINE R,609,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,NAVIGO,1910,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,NAVIGO JOUR,5,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,NON DEFINI,38,2022
26/12/2022,800,854,82,BOIS COLOMBES,72179,TST,230,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,?,2099,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,AMETHYSTE,961,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,AUTRE TITRE,315,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,FGT,2271,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,IMAGINE R,12167,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,NAVIGO,39222,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,NAVIGO JOUR,294,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,NON DEFINI,1667,2022
26/12/2022,800,854,822,SAINT-LAZARE,71370,TST,6736,2022
26/12/2022,800,854,831,ST NOM LA BRETE,64382,?,10,2022
26/12/2022,800,854,831,ST NOM LA BRETE,64382,AMETHYSTE,8,2022
26/12/2022,800,854,831,ST NOM LA BRETE,64382,FGT,5,2022
26/12/2022,800,854,831,ST NOM LA BRETE,64382,IMAGINE R,105,2022
26/12/2022,800,854,831,ST NOM LA BRETE,64382,NAVIGO,205,2022
26/12/2022,800,854,831,ST NOM LA BRETE,64382,NAVIGO JOUR,5,2022
26/12/2022,800,854,831,ST NOM LA BRETE,64382,TST,19,2022
26/12/2022,800,854,834,ST OUEN EGLISE,66731,?,16,2022
26/12/2022,800,854,834,ST OUEN EGLISE,66731,AMETHYSTE,5,2022
26/12/2022,800,854,834,ST OUEN EGLISE,66731,FGT,5,2022
26/12/2022,800,854,834,ST OUEN EGLISE,66731,IMAGINE R,54,2022
26/12/2022,800,854,834,ST OUEN EGLISE,66731,NAVIGO,168,2022
26/12/2022,800,854,834,ST OUEN EGLISE,66731,NAVIGO JOUR,5,2022
26/12/2022,800,854,834,ST OUEN EGLISE,66731,TST,36,2022
26/12/2022,800,854,843,SURESNES,70829,?,31,2022
26/12/2022,800,854,843,SURESNES,70829,AMETHYSTE,39,2022
26/12/2022,800,854,843,SURESNES,70829,FGT,50,2022
26/12/2022,800,854,843,SURESNES,70829,IMAGINE R,305,2022
26/12/2022,800,854,843,SURESNES,70829,NAVIGO,1197,2022
26/12/2022,800,854,843,SURESNES,70829,NAVIGO JOUR,5,2022
26/12/2022,800,854,843,SURESNES,70829,NON DEFINI,21,2022
26/12/2022,800,854,843,SURESNES,70829,TST,125,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,?,5,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,AMETHYSTE,7,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,FGT,18,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,IMAGINE R,76,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,NAVIGO,125,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,NAVIGO JOUR,5,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,NON DEFINI,5,2022
26/12/2022,800,854,854,THUN  PARADIS,66334,TST,41,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,?,7,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,AMETHYSTE,5,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,FGT,14,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,IMAGINE R,103,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,NAVIGO,181,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,NAVIGO JOUR,5,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,NON DEFINI,6,2022
26/12/2022,800,854,859,TRIEL SUR SEINE,74371,TST,41,2022
26/12/2022,800,854,86,BOISSY L AILLER,67056,?,5,2022
26/12/2022,800,854,86,BOISSY L AILLER,67056,AMETHYSTE,5,2022
26/12/2022,800,854,86,BOISSY L AILLER,67056,FGT,5,2022
26/12/2022,800,854,86,BOISSY L AILLER,67056,IMAGINE R,18,2022
26/12/2022,800,854,86,BOISSY L AILLER,67056,NAVIGO,48,2022
26/12/2022,800,854,86,BOISSY L AILLER,67056,NAVIGO JOUR,5,2022
26/12/2022,800,854,86,BOISSY L AILLER,67056,TST,5,2022
26/12/2022,800,854,865,US,67131,IMAGINE R,9,2022
26/12/2022,800,854,865,US,67131,NAVIGO,15,2022
26/12/2022,800,854,865,US,67131,TST,5,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,?,213,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,AMETHYSTE,75,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,FGT,336,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,IMAGINE R,829,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,NAVIGO,2589,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,NAVIGO JOUR,12,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,NON DEFINI,37,2022
26/12/2022,800,854,867,VAL D ARGENT,65110,TST,838,2022
26/12/2022,800,854,876,VAUCRESSON,70705,?,26,2022
26/12/2022,800,854,876,VAUCRESSON,70705,AMETHYSTE,14,2022
26/12/2022,800,854,876,VAUCRESSON,70705,FGT,15,2022
26/12/2022,800,854,876,VAUCRESSON,70705,IMAGINE R,178,2022
26/12/2022,800,854,876,VAUCRESSON,70705,NAVIGO,437,2022
26/12/2022,800,854,876,VAUCRESSON,70705,NAVIGO JOUR,5,2022
26/12/2022,800,854,876,VAUCRESSON,70705,TST,60,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,?,5,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,AMETHYSTE,5,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,FGT,13,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,IMAGINE R,58,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,NAVIGO,100,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,NAVIGO JOUR,5,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,NON DEFINI,8,2022
26/12/2022,800,854,878,VAUX SUR SEINE,66338,TST,24,2022
26/12/2022,800,854,883,VERNOUILLET,65691,?,44,2022
26/12/2022,800,854,883,VERNOUILLET,65691,AMETHYSTE,26,2022
26/12/2022,800,854,883,VERNOUILLET,65691,FGT,77,2022
26/12/2022,800,854,883,VERNOUILLET,65691,IMAGINE R,302,2022
26/12/2022,800,854,883,VERNOUILLET,65691,NAVIGO,848,2022
26/12/2022,800,854,883,VERNOUILLET,65691,NAVIGO JOUR,5,2022
26/12/2022,800,854,883,VERNOUILLET,65691,NON DEFINI,25,2022
26/12/2022,800,854,883,VERNOUILLET,65691,TST,124,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,?,76,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,AMETHYSTE,49,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,AUTRE TITRE,5,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,FGT,94,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,IMAGINE R,656,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,NAVIGO,1542,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,NAVIGO JOUR,13,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,NON DEFINI,88,2022
26/12/2022,800,854,884,VERSAILLES RD,64021,TST,281,2022
26/12/2022,800,854,903,VILLENNES SEINE,64949,?,6,2022
26/12/2022,800,854,903,VILLENNES SEINE,64949,AMETHYSTE,5,2022
26/12/2022,800,854,903,VILLENNES SEINE,64949,FGT,8,2022
26/12/2022,800,854,903,VILLENNES SEINE,64949,IMAGINE R,90,2022
26/12/2022,800,854,903,VILLENNES SEINE,64949,NAVIGO,168,2022
26/12/2022,800,854,903,VILLENNES SEINE,64949,NAVIGO JOUR,5,2022
26/12/2022,800,854,903,VILLENNES SEINE,64949,TST,32,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,?,26,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,AMETHYSTE,15,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,FGT,28,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,IMAGINE R,254,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,NAVIGO,647,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,NAVIGO JOUR,9,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,NON DEFINI,5,2022
26/12/2022,800,854,914,VIROFLAY RD,422420,TST,96,2022
26/12/2022,800,854,92,BONNIERES,66741,?,5,2022
26/12/2022,800,854,92,BONNIERES,66741,AMETHYSTE,6,2022
26/12/2022,800,854,92,BONNIERES,66741,FGT,10,2022
26/12/2022,800,854,92,BONNIERES,66741,IMAGINE R,53,2022
26/12/2022,800,854,92,BONNIERES,66741,NAVIGO,142,2022
