Département;Département commune;Libellé de commune;Arrondissement;Canton ville;Zone d'emploi;Unité urbaine;Population 2010;Taxi;Aéroport;Aéroport nombre de passagers;Gare avec train TAGV (train à grande vitesse);Gare sous convention avec l’État;Gare sous convention avec les conseils régionaux ou les STIF;Agence de voyage;Hôtel homologué;Hôtel homologué - nombre de chambres;Camping homologué;Camping homologué - nombre d'emplacements;Information Touristique;geo_point_2d;geo_shape
77;77356;['Passy-sur-Seine'];773;7701;1108;77000;44;0;0;0;0;0;0;0;0;0;0;0;0;48.42868061221502, 3.345846145823398;"{""coordinates"": [[[3.33803096451744, 48.4185503495062], [3.321445675792542, 48.42928431976387], [3.350676210265637, 48.43803605970112], [3.369893006301988, 48.432885716232995], [3.356496087497363, 48.422994574153925], [3.33803096451744, 48.4185503495062]]], ""type"": ""Polygon""}"
77;77007;['Argentières'];772;7722;1105;77000;388;0;0;0;0;0;0;0;0;0;0;0;0;48.65205846649626, 2.870894889242405;"{""coordinates"": [[[2.8880315208862823, 48.64439322123677], [2.859462321852804, 48.64824873176251], [2.848731819891708, 48.65521557801327], [2.858062247073824, 48.6539497932391], [2.869045058934332, 48.65946717468736], [2.882205094707584, 48.657942801861864], [2.881444777542807, 48.65195151485747], [2.888302915364112, 48.64442945543921], [2.8880315208862823, 48.64439322123677]]], ""type"": ""Polygon""}"
77;77020;['Bannost-Villegagnon'];773;7723;1105;77000;636;0;0;0;0;0;0;0;0;0;0;0;0;48.67538098990416, 3.191906552876186;"{""coordinates"": [[[3.218540661220731, 48.65227783804241], [3.203496575542519, 48.655191814140096], [3.190253789924685, 48.649870761413766], [3.176573649844253, 48.654928918948094], [3.172221349573458, 48.656662289088445], [3.161251502701178, 48.691963673537416], [3.154391539677861, 48.69688374904256], [3.156656068957444, 48.69990293922107], [3.164901327825153, 48.70336368375776], [3.172415580943192, 48.69911667233237], [3.182278877402068, 48.698697256966874], [3.212320353639203, 48.691766766912146], [3.219743394454671, 48.683289428856654], [3.219712558865001, 48.66625358177923], [3.225170583510441, 48.656592006638185], [3.23021703327031, 48.65565590003425], [3.236473006862096, 48.655032003826726], [3.233568971069905, 48.652285311406445], [3.218540661220731, 48.65227783804241]]], ""type"": ""Polygon""}"
77;77285;['Le Mée-sur-Seine'];772;7742;1105;851;20609;9;0;0;0;0;1;0;1;23;0;0;0;48.539458847722344, 2.6290248267708503;"{""coordinates"": [[[2.631863494199459, 48.52757568602683], [2.629448044769314, 48.53015897474581], [2.6164658147528, 48.52740106499647], [2.60882948198527, 48.53074061956296], [2.6150305358293098, 48.53473700006264], [2.611346765747545, 48.536488186658836], [2.612018020373649, 48.542796393969994], [2.629514783680537, 48.55330516311911], [2.6459179454557598, 48.5461765966018], [2.6495497186826418, 48.53997132762563], [2.644707449922236, 48.534874364507964], [2.631863494199459, 48.52757568602683]]], ""type"": ""Polygon""}"
77;77518;['Villiers-en-Bière'];772;7732;1105;77000;215;0;0;0;0;0;0;1;0;0;0;0;0;48.49542207703113, 2.6003417887826883;"{""coordinates"": [[[2.630429024314677, 48.49089474999599], [2.613267507473293, 48.4854334589931], [2.6032431961209843, 48.477825631560954], [2.583633978686186, 48.47823530122646], [2.579789198263286, 48.492012856141585], [2.583997396673095, 48.49384487754473], [2.5765091531316333, 48.50937256353554], [2.580766221903014, 48.51541494791484], [2.585713230256129, 48.51481157566127], [2.634054517219091, 48.49695132340932], [2.630429024314677, 48.49089474999599]]], ""type"": ""Polygon""}"
78;78206;['Ecquevilly'];781;7801;1111;78107;3931;3;0;0;0;0;0;1;0;0;0;0;0;48.945935604191796, 1.9200405191202892;"{""coordinates"": [[[1.917692243100326, 48.92449832395264], [1.9011413923122342, 48.92947397790441], [1.893737833246441, 48.932949289728505], [1.895205531801193, 48.94611119135313], [1.900104918333164, 48.952028884071694], [1.909767022662071, 48.95425753746787], [1.915863783152318, 48.970329684390634], [1.92077456719323, 48.96868326972048], [1.9324781594115512, 48.95816711007873], [1.9515173727861872, 48.95469287219419], [1.9536157243664811, 48.94813716184316], [1.9284806818384412, 48.93610688018531], [1.917692243100326, 48.92449832395264]]], ""type"": ""Polygon""}"
91;91226;['Étréchy'];911;9109;1114;91303;6295;5;0;0;0;0;1;1;0;0;1;7;0;48.49248323891555, 2.179288481221353;"{""coordinates"": [[[2.193217668168884, 48.480345189300074], [2.190824988516404, 48.47404032318638], [2.161588476199194, 48.474737163508905], [2.148651499246476, 48.48069083390284], [2.138377038947761, 48.48750810724177], [2.151481459270342, 48.501510991287326], [2.157859325953752, 48.4971841016623], [2.178040941163018, 48.49810813248434], [2.178339384663609, 48.504983440785665], [2.18809440691824, 48.51237350903098], [2.182278366422235, 48.51805527308053], [2.187298703016565, 48.518287625065426], [2.194862275092367, 48.51516342092208], [2.203466690733517, 48.51655284725087], [2.202780748343523, 48.50733604700945], [2.216642540512476, 48.49930454605556], [2.193217668168884, 48.480345189300074]]], ""type"": ""Polygon""}"
91;91275;['Gometz-le-Châtel'];913;9113;1116;851;2588;3;0;0;0;0;0;0;0;0;0;0;0;48.67458346580977, 2.142891374001574;"{""coordinates"": [[[2.155439056839545, 48.65933537369006], [2.138656349758428, 48.66510716928048], [2.121591817423227, 48.68015755615423], [2.121943243236453, 48.683497340448085], [2.141560081331339, 48.68593392205398], [2.150231104275433, 48.68403509881167], [2.153378907232919, 48.67839956933676], [2.161288984972471, 48.67556803747717], [2.164094990996519, 48.67506602572145], [2.155421256844289, 48.666324548661464], [2.155439056839545, 48.65933537369006]]], ""type"": ""Polygon""}"
91;91359;['Maisse'];912;9118;1115;91103;2661;0;0;0;0;0;1;0;1;16;0;0;0;48.39589413332523, 2.370094058432133;"{""coordinates"": [[[2.386682851835512, 48.381692821258284], [2.362088960563709, 48.3771634625767], [2.331481720968564, 48.376472947203204], [2.327215707162357, 48.37846415643809], [2.330483808248435, 48.39227511426786], [2.32532090050404, 48.401944568368116], [2.331327972395842, 48.40769162569321], [2.345885284608207, 48.40846556856814], [2.352500706657902, 48.412244557448524], [2.3776004113199702, 48.40961690398922], [2.387445387673878, 48.41131457674956], [2.416290576127806, 48.41557156644885], [2.424311219655934, 48.4125248786186], [2.408423280274409, 48.3965043106542], [2.408140164853832, 48.38684920233939], [2.386682851835512, 48.381692821258284]]], ""type"": ""Polygon""}"
91;91659;['Villabé'];912;9106;1115;851;4869;8;0;0;0;0;1;1;0;0;0;0;0;48.5857767601871, 2.4520028823557443;"{""coordinates"": [[[2.439394862714953, 48.57706523154249], [2.433797739357539, 48.589452587219085], [2.450467092051464, 48.59548571501212], [2.46439552773995, 48.594055956479764], [2.469570036691401, 48.578552898720865], [2.442294558670131, 48.57719579971013], [2.439394862714953, 48.57706523154249]]], ""type"": ""Polygon""}"
77;77039;['Boissise-la-Bertrand'];772;7742;1105;77000;1006;0;0;0;0;0;0;0;0;0;0;0;0;48.5339084488938, 2.589507557632516;"{""coordinates"": [[[2.600735098184952, 48.515834549359916], [2.587834376166477, 48.52057633507221], [2.5793416121366, 48.52928156892615], [2.5608955112323, 48.53565587803923], [2.567435089405929, 48.544225827291704], [2.582072569927205, 48.54689592350922], [2.596554393401111, 48.54533570287561], [2.611346765747545, 48.536488186658836], [2.6150305358293098, 48.53473700006264], [2.60882948198527, 48.53074061956296], [2.611623879616338, 48.524677597291486], [2.602093054124467, 48.52246008176862], [2.600735098184952, 48.515834549359916]]], ""type"": ""Polygon""}"
77;77171;['Esbly'];771;7708;1102;77405;5759;4;0;0;0;0;1;0;0;0;0;0;0;48.90056364411812, 2.8123884506331303;"{""coordinates"": [[[2.8121763092837773, 48.88803379357739], [2.807495114145141, 48.88902457946908], [2.801396393259797, 48.90763890917906], [2.807765521604681, 48.91182195948694], [2.806567628004384, 48.914760667818406], [2.823919381205963, 48.90371728883481], [2.8213745318694423, 48.89797606908017], [2.824450943375254, 48.89575937098465], [2.8121763092837773, 48.88803379357739]]], ""type"": ""Polygon""}"
77;77301;['Montceaux-lès-Provins'];773;7729;1108;77000;328;0;0;0;0;0;0;0;0;0;0;0;0;48.696547907296846, 3.444463614004817;"{""coordinates"": [[[3.4426844926872793, 48.67250613371157], [3.415312426492116, 48.68198613990961], [3.412372798744611, 48.691611639701954], [3.419376076798114, 48.70766052058533], [3.4281982812240113, 48.704607022037415], [3.45733276595362, 48.72309949259732], [3.467159144285362, 48.72284556645029], [3.46701748567062, 48.70547775864769], [3.477765827303811, 48.6979247127312], [3.472557200037395, 48.697423773124015], [3.470862366094229, 48.687266508722225], [3.456600373281586, 48.682851596894835], [3.4426844926872793, 48.67250613371157]]], ""type"": ""Polygon""}"
78;78057;['Bennecourt'];781;7802;1110;78303;1810;0;0;0;0;0;0;0;0;0;0;0;0;49.0479974947821, 1.572324324616063;"{""coordinates"": [[[1.5618914302939682, 49.035137787703555], [1.546451631766815, 49.03650771747955], [1.5317483833285301, 49.04662607898311], [1.5331653029155898, 49.047803509652205], [1.543310858101397, 49.04021983246787], [1.548020032349646, 49.04156288597772], [1.5809683166036321, 49.06229892538566], [1.595250535794249, 49.06046133806441], [1.599281739837252, 49.054591050063706], [1.582984035450744, 49.04261002435593], [1.5618914302939682, 49.035137787703555]]], ""type"": ""Polygon""}"
78;78162;['Choisel'];782;7805;1116;78000;525;0;0;0;0;0;0;0;0;0;0;0;0;48.67393682423261, 2.014506419939043;"{""coordinates"": [[[2.011657818347155, 48.65357913961868], [1.993025231694504, 48.658064839148956], [2.00076464907271, 48.668024965498475], [1.9967247456868562, 48.68464142408274], [2.003423430626526, 48.68885340497597], [2.01203402329579, 48.68901500133918], [2.019520023665716, 48.69698355409677], [2.020820820723155, 48.69645453032303], [2.029656784075738, 48.68454514280374], [2.037629292827011, 48.68022007128578], [2.033637154412816, 48.678667582349796], [2.028902045077204, 48.663741819935744], [2.027073716864359, 48.65763700850145], [2.013269017807634, 48.65957448144517], [2.011657818347155, 48.65357913961868]]], ""type"": ""Polygon""}"
91;91099;['Boutigny-sur-Essonne'];911;9111;1115;91402;3103;1;0;0;0;0;1;0;1;60;0;0;0;48.43618184031197, 2.395422375698257;"{""coordinates"": [[[2.387445387673878, 48.41131457674956], [2.373348908288655, 48.43411964290377], [2.3615914119949792, 48.43930201617323], [2.36247914039292, 48.44860027886179], [2.399871546013018, 48.46041870293054], [2.407660084975451, 48.46065574026465], [2.412700367714457, 48.45627251706655], [2.412595452150486, 48.4463038679496], [2.422191386429491, 48.434484490346], [2.423931907811837, 48.42124087329023], [2.416290576127806, 48.41557156644885], [2.387445387673878, 48.41131457674956]]], ""type"": ""Polygon""}"
91;91507;['Prunay-sur-Essonne'];912;9118;1115;91000;310;0;0;0;0;0;0;0;0;0;0;0;0;48.352066251320515, 2.361308275724538;"{""coordinates"": [[[2.385364207080836, 48.34774884788388], [2.376371617614294, 48.34460679092464], [2.34495244688947, 48.345597852237226], [2.345332779765498, 48.34865902876977], [2.340933015565537, 48.34969630875446], [2.327292872235835, 48.3491967625036], [2.34779150915547, 48.35937929266506], [2.383011232645624, 48.35848827139812], [2.385364207080836, 48.34774884788388]]], ""type"": ""Polygon""}"
91;91617;['Tigery'];912;9132;1115;91101;2757;9;0;0;0;0;0;0;2;108;0;0;0;48.644498843946145, 2.51906038006043;"{""coordinates"": [[[2.505222716921626, 48.63185089175151], [2.496636595562013, 48.631428129617596], [2.491619382121478, 48.63941247806375], [2.490488610221732, 48.64263688009456], [2.509392944964628, 48.65747700433041], [2.51815073639635, 48.66037311725063], [2.533615926617083, 48.65734038343629], [2.547965472243832, 48.64966001964836], [2.542448922558421, 48.64402608862129], [2.540665352301982, 48.63381883197728], [2.521412146260689, 48.63188105225422], [2.505222716921626, 48.63185089175151]]], ""type"": ""Polygon""}"
92;92060;['Le Plessis-Robinson'];921;9232;1101;851;27727;13;0;0;0;0;0;4;1;55;0;0;0;48.78043836416571, 2.260642860114495;"{""coordinates"": [[[2.279571324559528, 48.78248656760797], [2.259721815485503, 48.773317036625315], [2.239880169599023, 48.77342628528502], [2.237456852049904, 48.776298005575384], [2.271715007168223, 48.7905246824363], [2.281984557146941, 48.783166662517786], [2.279571324559528, 48.78248656760797]]], ""type"": ""Polygon""}"
94;94044;['Limeil-Brévannes'];941;9402;1117;851;19901;39;0;0;0;0;0;0;0;0;0;0;2;48.7450357781821, 2.489361843568685;"{""coordinates"": [[[2.484547064037293, 48.72907777269324], [2.47460080017612, 48.74065513466541], [2.472595858349036, 48.75066593410956], [2.468064418955474, 48.75221083303292], [2.468329082369069, 48.762285519633664], [2.473544737890392, 48.76177796764242], [2.48476104358852, 48.757006003588366], [2.493159732460952, 48.75923652268636], [2.502673470776474, 48.747314220774406], [2.511800422325241, 48.74430283297119], [2.516967746637521, 48.738486555141755], [2.509623260941535, 48.73718841238537], [2.510054891895879, 48.734662775461985], [2.484547064037293, 48.72907777269324]]], ""type"": ""Polygon""}"
95;95014;['Andilly'];952;9524;56;851;2524;3;0;0;0;0;0;0;0;0;0;0;0;49.00840880507958, 2.302773358125322;"{""coordinates"": [[[2.292862067561396, 48.995842042587185], [2.290335704385445, 48.996708384764716], [2.295353864150352, 49.00154888194774], [2.291830954494085, 49.00632106616296], [2.299950031367274, 49.01444376654786], [2.301382960500026, 49.02377703313269], [2.312877571653349, 49.014824195619966], [2.310627837866102, 49.00201526952086], [2.292862067561396, 48.995842042587185]]], ""type"": ""Polygon""}"
95;95197;['Deuil-la-Barre'];952;9509;56;851;21509;32;0;0;0;0;2;0;0;0;0;0;1;48.971269017143534, 2.326162901444091;"{""coordinates"": [[[2.328328131276182, 48.95966201911353], [2.320123477579794, 48.95840176610554], [2.31317673848308, 48.96222004237927], [2.315934055542482, 48.96440303577186], [2.310849159356492, 48.97193672433095], [2.315644385474291, 48.97188324758944], [2.3210309895484, 48.98093338987995], [2.3351570083382143, 48.980967547295336], [2.343399584564091, 48.980617275839236], [2.344308027829061, 48.97791550098313], [2.331950129043839, 48.96898963709094], [2.328328131276182, 48.95966201911353]]], ""type"": ""Polygon""}"
95;95500;['Pontoise'];953;9519;1119;851;29548;23;0;0;0;0;1;2;2;160;0;0;4;49.0513737852941, 2.094879289475321;"{""coordinates"": [[[2.090658278412783, 49.023966597794555], [2.084204716663622, 49.03169595942076], [2.085450417543997, 49.03783821805331], [2.072221766486022, 49.04716964872211], [2.094814772148465, 49.07026289974964], [2.090414716566818, 49.072216909614916], [2.099192484833069, 49.0695764335272], [2.1072870332127582, 49.061256264295075], [2.120222347793853, 49.06502941522313], [2.126523773736604, 49.06382549588701], [2.10051725460273, 49.04605401787113], [2.095793873352153, 49.036073119145335], [2.090658278412783, 49.023966597794555]]], ""type"": ""Polygon""}"
75;75101;['Paris 1er Arrondissement'];751;7599;1101;851;17308;18;0;0;0;0;0;96;70;4167;0;0;28;48.8626304851685, 2.336293446550539;"{""coordinates"": [[[2.344559180836944, 48.85399290271931], [2.332852282604382, 48.85930633356469], [2.320781393695372, 48.86307865626878], [2.325754809597834, 48.869546095073304], [2.327877416924118, 48.869863809746434], [2.350834505477619, 48.863344374598334], [2.350088493587214, 48.86195533215501], [2.344559180836944, 48.85399290271931]]], ""type"": ""Polygon""}"
77;77084;['Changis-sur-Marne'];771;7712;1104;77103;1062;0;0;0;0;0;1;0;0;0;1;15;0;48.966353258068274, 3.025133855866952;"{""coordinates"": [[[3.028607811973154, 48.9574302111955], [3.008616033644115, 48.95472660512292], [3.001174496933109, 48.96375524109974], [3.000177573188216, 48.97340396768053], [3.007349465540587, 48.97812466009499], [3.026390517550976, 48.974210366259605], [3.034009604577313, 48.96959542007963], [3.059257256012385, 48.9755474672377], [3.059086252038223, 48.96931591937233], [3.047334993060055, 48.96379086664007], [3.042878074230501, 48.95802844665208], [3.028607811973154, 48.9574302111955]]], ""type"": ""Polygon""}"
77;77182;['La Ferté-Gaucher'];773;7711;1103;77204;4424;1;0;0;0;0;0;0;1;23;2;170;2;48.78817866961635, 3.304230312745815;"{""coordinates"": [[[3.280191298012633, 48.75430806417845], [3.276243898279355, 48.75635891448977], [3.278962341081741, 48.766147088033904], [3.277834749621298, 48.77668162488831], [3.291703091331475, 48.79159634742153], [3.3033001941535662, 48.814960099828085], [3.300887428648432, 48.82163044057867], [3.290821800913565, 48.823966684408504], [3.293061714089588, 48.82748667586822], [3.308058057091326, 48.82735905238345], [3.313726242125991, 48.82311735717717], [3.328586154330093, 48.823158391019], [3.323662743414125, 48.817721711226], [3.32999615190058, 48.81352236775401], [3.328384105239303, 48.81054091615143], [3.319537349313622, 48.802344660461785], [3.329374155907432, 48.79481717036795], [3.313374366783327, 48.78270054526429], [3.318960322235923, 48.77700162248335], [3.317693190943349, 48.75662460037964], [3.29320843623415, 48.75911562017309], [3.280191298012633, 48.75430806417845]]], ""type"": ""Polygon""}"
95;95026;['Asnières-sur-Oise'];952;9526;56;95302;2527;5;0;0;0;0;0;0;0;0;2;26;1;49.140733858743324, 2.380059725702922;"{""coordinates"": [[[2.35453596169832, 49.12125674973532], [2.346973359854797, 49.116972046228206], [2.336799075546804, 49.12314734959931], [2.341144019368147, 49.13590276942523], [2.338580218524824, 49.14567103034058], [2.351486897351877, 49.14487812227242], [2.359295696798708, 49.147347524368165], [2.3731579559026272, 49.159333540055734], [2.394724109211408, 49.14977863977062], [2.410391643068983, 49.152086157869746], [2.440902617873646, 49.14580320714455], [2.4389071840361, 49.14149622668891], [2.4284279257082533, 49.141096265549756], [2.421427949137099, 49.13593791713504], [2.411267838610955, 49.13409042123122], [2.3907663627954, 49.13783656415175], [2.374896025549623, 49.13686505539184], [2.365883926019734, 49.13314053142814], [2.35453596169832, 49.12125674973532]]], ""type"": ""Polygon""}"
95;95177;['Cormeilles-en-Vexin'];953;9517;1119;95000;1112;2;0;0;0;0;0;0;0;0;0;0;0;49.11343293073345, 2.019779166366397;"{""coordinates"": [[[2.026891610859027, 49.096519211905374], [2.018788639641538, 49.10068852661955], [1.994071710831319, 49.10275924277969], [1.991133630382485, 49.10806679059511], [2.002205792179683, 49.11559535122005], [2.011322436728187, 49.131720723429524], [2.030082450276473, 49.130902318950355], [2.043942985109399, 49.108201460727386], [2.039478374673731, 49.10005529924011], [2.034578677603833, 49.10064548892879], [2.026891610859027, 49.096519211905374]]], ""type"": ""Polygon""}"
95;95250;['Fosses'];952;9515;56;95401;9565;16;0;0;0;0;1;0;0;0;0;0;0;49.10004379659873, 2.499064953830819;"{""coordinates"": [[[2.487913528915997, 49.09431320166334], [2.47839893434382, 49.095567063879336], [2.480151901512247, 49.105087498559165], [2.484187308580272, 49.10691212380608], [2.489930909122961, 49.10636117791936], [2.5310627116434388, 49.09959630822913], [2.530765744533759, 49.09609752207641], [2.524519436814459, 49.097889235528015], [2.487913528915997, 49.09431320166334]]], ""type"": ""Polygon""}"
95;95259;['Gadancourt'];953;9527;1119;95000;99;0;0;0;0;0;0;0;0;0;0;0;0;49.09859794955206, 1.85847770637307;"{""coordinates"": [[[1.831060419133438, 49.082779160596566], [1.848894903645831, 49.10143019655144], [1.858283728220261, 49.10231100907025], [1.8726484042399072, 49.11622226016833], [1.881117467607988, 49.118603263711734], [1.886419778535443, 49.116017840988796], [1.867289973281663, 49.100031267211826], [1.8635109224506312, 49.09063480635726], [1.84656327655111, 49.083738224676935], [1.831060419133438, 49.082779160596566]]], ""type"": ""Polygon""}"
95;95341;['Livilliers'];953;9534;1119;95000;381;0;0;0;0;0;0;0;0;0;0;0;0;49.100457422892994, 2.09462391064033;"{""coordinates"": [[[2.084140070669476, 49.08420048425971], [2.084311158838898, 49.090792826533644], [2.072617609687767, 49.10080999006385], [2.091845442234113, 49.116359473128725], [2.100515031328002, 49.11248628964522], [2.105550735568773, 49.11355787858875], [2.109435172401996, 49.11149165546944], [2.110626561118712, 49.09873228750426], [2.116465600221214, 49.093578101746616], [2.084140070669476, 49.08420048425971]]], ""type"": ""Polygon""}"
77;77484;['Vaucourtois'];771;7708;1104;77000;209;0;0;0;0;0;0;0;0;0;0;0;0;48.89883827483992, 2.956942059442265;"{""coordinates"": [[[2.977238504497887, 48.89079588567104], [2.952677918370417, 48.88958364488753], [2.943224308687658, 48.892178493063064], [2.934729478748376, 48.90166165602039], [2.946399752699819, 48.907611700384535], [2.9670404319860273, 48.9075921796116], [2.975554489383437, 48.90477947192649], [2.972174371583721, 48.89923015279202], [2.977238504497887, 48.89079588567104]]], ""type"": ""Polygon""}"
78;78643;['Vernouillet'];783;7825;1111;851;9399;6;0;0;0;0;0;2;0;0;0;0;0;48.965569716668455, 1.975303021092942;"{""coordinates"": [[[1.9694671291717571, 48.94611610113404], [1.9557214956498212, 48.95682497439127], [1.953586536219516, 48.96994530550846], [1.968309048224792, 48.97145778469345], [1.993307513716799, 48.98342398993008], [1.99797469335472, 48.97379567151682], [1.9961512474827798, 48.9670626563941], [1.979300104064231, 48.958511882340304], [1.9694671291717571, 48.94611610113404]]], ""type"": ""Polygon""}"
91;91112;['Brouy'];911;9117;1114;91000;125;0;0;0;0;0;0;0;0;0;0;0;0;48.32644812073855, 2.289278903888528;"{""coordinates"": [[[2.300207697094105, 48.31124163882963], [2.291710903889782, 48.30917564513329], [2.269118362847263, 48.31504868201797], [2.276639577927349, 48.34198831016511], [2.277451729764316, 48.34476445693637], [2.285793271713366, 48.345723779868244], [2.307778204001983, 48.33252020447059], [2.317182164764536, 48.33156709285369], [2.312424414795343, 48.330117971375955], [2.300207697094105, 48.31124163882963]]], ""type"": ""Polygon""}"
91;91667;['Villemoisson-sur-Orge'];913;9114;1116;851;6950;6;0;0;0;0;0;0;0;0;0;0;1;48.661310767634106, 2.331088790958911;"{""coordinates"": [[[2.33686153765609, 48.65030936920091], [2.324345880587344, 48.65653565365251], [2.318728500486487, 48.665642670298666], [2.325093494433438, 48.66909698440028], [2.338125432437762, 48.66737105034268], [2.341952353469228, 48.66758113184323], [2.33686153765609, 48.65030936920091]]], ""type"": ""Polygon""}"
91;91671;['Villeneuve-sur-Auvers'];911;9109;1115;91000;600;1;0;0;0;0;0;0;0;0;0;0;0;48.46711916125775, 2.254150101974421;"{""coordinates"": [[[2.248528557532639, 48.44965188434276], [2.250214898390015, 48.452784391456014], [2.243071262498506, 48.46141180562312], [2.23075909387186, 48.467135472217564], [2.237752963500354, 48.4792719059353], [2.247386665202758, 48.47743508962205], [2.264778532062881, 48.48194329774485], [2.27059538953538, 48.47916327859277], [2.272935628875314, 48.47432853562603], [2.266135008612965, 48.47009433417688], [2.275053970944429, 48.462996879429305], [2.267301997418006, 48.45917972602607], [2.261527872384653, 48.45040822319844], [2.248528557532639, 48.44965188434276]]], ""type"": ""Polygon""}"
77;77241;['Juilly'];771;7709;56;77000;2156;8;0;0;0;0;0;0;0;0;0;0;0;49.02161433146497, 2.7058328365264632;"{""coordinates"": [[[2.712784056452569, 49.0075630087302], [2.683083575638166, 49.01183140383778], [2.680251003666341, 49.014530477970276], [2.683022891761095, 49.02401531931205], [2.7116019748303293, 49.03583068567004], [2.72133315327551, 49.034423967622615], [2.730633245917737, 49.03165773332825], [2.731034024736573, 49.0282057748678], [2.712784056452569, 49.0075630087302]]], ""type"": ""Polygon""}"
77;77264;['Lumigny-Nesles-Ormeaux'];773;7727;1117;77000;1515;2;0;0;0;0;0;0;0;0;0;0;0;48.71958246596362, 2.953712910449973;"{""coordinates"": [[[2.946693939589045, 48.686933886838354], [2.931462754215241, 48.68908479516647], [2.91462321705322, 48.70199000509386], [2.917663278263519, 48.70438465857326], [2.905316200771002, 48.70886370280857], [2.922851028224453, 48.72503911653203], [2.912373017825022, 48.73112997271718], [2.912750464130377, 48.74121271291546], [2.927070380345019, 48.75063913326958], [2.94110318834871, 48.75385775191176], [2.9371967120954072, 48.75609527238883], [2.936771371335023, 48.75911703185715], [2.941068857972915, 48.76017152575769], [2.950345521453051, 48.761273007664535], [2.953914920711718, 48.755428343124244], [2.967779966211775, 48.74869635218447], [2.969367618060623, 48.73169785839474], [2.999197877033133, 48.728014159061416], [3.003398737182201, 48.7266469900686], [3.009581824037699, 48.712390700123976], [2.977488975728916, 48.68996583803281], [2.968497039501726, 48.68730142098655], [2.9559547251625373, 48.691596831035085], [2.946364540741624, 48.69021674325029], [2.946693939589045, 48.686933886838354]]], ""type"": ""Polygon""}"
77;77309;['Monthyon'];771;7709;1104;77000;1642;1;0;0;0;0;0;0;0;0;0;0;0;49.010108562835384, 2.832918984675358;"{""coordinates"": [[[2.8372621920063, 48.994802846965456], [2.813598604727837, 48.98975981705443], [2.809683366511139, 48.99177689837727], [2.8063598899105413, 49.01459332316308], [2.825266899752449, 49.02650957739296], [2.8371259313044312, 49.02083441740659], [2.845497032244987, 49.02873131117319], [2.85566819441665, 49.02957121141493], [2.862503541013298, 49.0250833333905], [2.85657569446549, 49.01291039747465], [2.860664986931008, 49.00707044801112], [2.856610439353208, 49.00527626864332], [2.8372621920063, 48.994802846965456]]], ""type"": ""Polygon""}"
77;77361;['Pierre-Levée'];771;7712;1104;77000;466;0;0;0;0;0;0;0;0;0;0;0;0;48.897386509252385, 3.03672367575143;"{""coordinates"": [[[3.041865873569866, 48.87111401972803], [3.03948074611737, 48.87188823584999], [3.035074426388416, 48.88781624788706], [3.015069748041628, 48.89070717137697], [2.99983631923231, 48.89942223512739], [3.01504925116556, 48.91416048742635], [3.019292145539399, 48.913170677643734], [3.022623592530592, 48.918673641885235], [3.027098968224628, 48.91825005620452], [3.036969577422975, 48.90646690938929], [3.053402644623952, 48.91446427630121], [3.057903284514472, 48.912771549535144], [3.061830418719204, 48.899424260879485], [3.068998915904412, 48.89476203261879], [3.06167861180859, 48.88642058306283], [3.052757132377566, 48.883358239895415], [3.054004785613473, 48.876756806687084], [3.041865873569866, 48.87111401972803]]], ""type"": ""Polygon""}"
77;77438;['Saint-Thibault-des-Vignes'];775;7714;1102;851;6300;28;0;0;0;0;0;1;2;187;0;0;0;48.86370305836409, 2.675768108084379;"{""coordinates"": [[[2.682287506280284, 48.84920581523064], [2.662331351245629, 48.8501584135312], [2.6653878452343482, 48.86227197261834], [2.662008878593698, 48.87466409355319], [2.673953998830155, 48.87652283001623], [2.680162376432985, 48.87129657626423], [2.694166759216122, 48.8730238890733], [2.696453631985896, 48.866608587950175], [2.677300527888495, 48.85792497147961], [2.682287506280284, 48.84920581523064]]], ""type"": ""Polygon""}"
78;78171;['Condé-sur-Vesgre'];781;7808;1112;78000;1139;0;0;0;0;0;0;0;0;0;1;20;0;48.7324954071097, 1.673727218412957;"{""coordinates"": [[[1.7114628478025442, 48.736224311291124], [1.71470179321193, 48.713473774670234], [1.713298469893236, 48.71029221683438], [1.709667520859925, 48.71256485927561], [1.6957344336354012, 48.71311501284661], [1.69458565071241, 48.723186440896356], [1.6861174259524452, 48.72688960412231], [1.6531411744749591, 48.73494180130629], [1.6386708473845601, 48.73184510198866], [1.621261595117607, 48.72733637855024], [1.617935496025934, 48.72970872759044], [1.620243968770584, 48.736005344711096], [1.622704864698465, 48.74015371241717], [1.63566742750752, 48.74426956401304], [1.6750930537982942, 48.743400289377774], [1.7114628478025442, 48.736224311291124]]], ""type"": ""Polygon""}"
