Code INSEE;Commune;Population municipale;Année
78013;ANDELU;231;1968
78062;BEYNES;1571;1968
78068;BLARU;418;1968
78231;FAVRIEUX;72;1968
78321;JOUARS PONTCHARTRAIN;2159;1968
78322;JOUY EN JOSAS;5477;1968
78357;MAINCOURT SUR YVETTE;49;1968
78366;MAREIL LE GUYON;215;1968
78385;MENERVILLE;97;1968
78401;MEULAN;4580;1968
78406;MILON LA CHAPELLE;233;1968
78474;ORVILLIERS;270;1968
78551;SAINT GERMAIN EN LAYE;38308;1968
78644;LA VERRIERE;2783;1968
91228;EVRY;52651;2006
91326;JUVISY-SUR-ORGE;13954;2006
91477;PALAISEAU;30339;2006
91540;SAINT-CHERON;4752;2006
91587;SAULX-LES-CHARTREUX;4862;2006
91662;VILLECONIN;697;2006
91666;VILLEJUST;2059;2006
91687;VIRY-CHATILLON;31252;2006
92076;VAUCRESSON;8547;2006
93064;ROSNY-SOUS-BOIS;41174;2006
94019;CHENNEVIERES-SUR-MARNE;17651;2006
94043;LE KREMLIN-BICETRE;25567;2006
95054;LE BELLAY-EN-VEXIN;254;2006
95287;GRISY-LES-PLATRES;587;2006
95480;PARMAIN;5397;2006
95504;PRESLES;3815;2006
75105;PARIS 5E  ARRONDISSEMENT;62664;2007
77100;LE CHATELET-EN-BRIE;4405;2007
77109;CHENOISE;1249;2007
77152;DAMMARIE-LES-LYS;20526;2007
77159;DONNEMARIE-DONTILLY;2760;2007
77240;JOUY-SUR-MORIN;1999;2007
77299;MONTARLOT;205;2007
77303;MONTDAUPHIN;214;2007
77319;MORTERY;171;2007
77467;LA TOMBE;226;2007
77471;TOUSSON;390;2007
77501;VILLECERF;809;2007
77524;VIMPELLES;477;2007
77532;VULAINES-LES-PROVINS;61;2007
78089;BONNIERES-SUR-SEINE;4028;2007
78104;BREUIL-BOIS-ROBERT;701;2007
78237;FLINS-NEUVE-EGLISE;165;2007
78246;FONTENAY-SAINT-PERE;990;2007
78251;FOURQUEUX;4173;2007
78262;GALLUIS;1125;2007
78264;GAMBAISEUIL;63;2007
78305;HERBEVILLE;276;2007
78455;NOISY-LE-ROI;8045;2007
78472;ORSONVILLE;326;2007
78530;ROSAY;365;2007
78571;SAINT-NOM-LA-BRETECHE;4949;2007
78688;VOISINS-LE-BRETONNEUX;12153;2007
91114;BRUNOY;25981;2007
91226;ETRECHY;6219;2007
91273;GIRONVILLE-SUR-ESSONNE;776;2007
91507;PRUNAY-SUR-ESSONNE;308;2007
91526;ROINVILLIERS;76;2007
92051;NEUILLY-SUR-SEINE;60454;2007
93005;AULNAY-SOUS-BOIS;82513;2007
93033;GOURNAY-SUR-MARNE;6196;2007
94003;ARCUEIL;19592;2007
95042;BAILLET-EN-FRANCE;1868;2007
95210;ENGHIEN-LES-BAINS;12199;2007
95489;PISCOP;688;2007
95492;LE PLESSIS-GASSOT;82;2007
95541;SAINT-CLAIR-SUR-EPTE;857;2007
75103;Paris 3ème arrondissement;34824;2008
77040;Boissise-le-Roi;3616;2008
77123;Compans;701;2008
77220;Guercheville;286;2008
77305;Montereau-Fault-Yonne;16275;2008
77320;Mouroux;4737;2008
77398;Sablonnières;682;2008
77423;Saint-Martin-des-Champs;697;2008
77456;Soisy-Bouy;792;2008
77474;Trilbardou;613;2008
77498;Vignely;245;2008
77530;Voulton;311;2008
78062;Beynes;7577;2008
78138;Chanteloup-les-Vignes;9325;2008
78317;Jambville;785;2008
78291;GUERVILLE;1985;2006
78372;MARLY-LE-ROI;16655;2006
78382;MAURECOURT;4057;2006
78406;MILON-LA-CHAPELLE;321;2006
78415;MONTAINVILLE;553;2006
78416;MONTALET-LE-BOIS;322;2006
78420;MONTFORT-L'AMAURY;3076;2006
78472;ORSONVILLE;299;2006
78501;PORCHEVILLE;2522;2006
78520;RICHEBOURG;1429;2006
78643;VERNOUILLET;9239;2006
91098;BOUTERVILLIERS;175;1968
91145;CHATIGNONVILLE;70;1968
91319;JANVRY;302;1968
91333;LEUVILLE SUR ORGE;1519;1968
91457;LA NORVILLE;1687;1968
91639;VAYRES SUR ESSONNE;351;1968
93027;LA COURNEUVE;43318;1968
94047;MANDRES LES ROSES;1496;1968
95150;CHAUSSY;534;1968
95250;FOSSES;2209;1968
95660;VILLAINES SOUS BOIS;217;1968
77029;BEAUVOIR;138;1982
77049;BOUTIGNY;559;1982
77056;BURCY;137;1982
77113;CHEVRU;380;1982
77175;EVRY-GREGY-SUR-YERRE;1605;1982
77243;LAGNY-SUR-MARNE;17959;1982
77244;LARCHANT;534;1982
77257;LIZY-SUR-OURCQ;2891;1982
77298;MONS-EN-MONTOIS;264;1982
77326;NANDY;1548;1982
77355;PAROY;143;1982
77400;SAINT-AUGUSTIN;1008;1982
77456;SOISY-BOUY;519;1982
78043;BAILLY;3679;1982
78231;FAVRIEUX;121;1982
78327;JUZIERS;2558;1982
78423;MONTIGNY-LE-BRETONNEUX;13519;1982
78440;LES MUREAUX;31619;1982
78503;PORT-VILLEZ;168;1982
78513;LA QUEUE-LES-YVELINES;1753;1982
78536;SAILLY;160;1982
78561;SAINT-LAMBERT;376;1982
91115;BRUYERES-LE-CHATEL;2199;1982
91293;GUIGNEVILLE-SUR-ESSONNE;415;1982
91319;JANVRY;432;1982
91468;ORMOY;715;1982
91508;PUISELET-LE-MARAIS;184;1982
91544;SAINT-CYR-LA-RIVIERE;377;1982
91552;SAINT-GERMAIN-LES-ARPAJON;6217;1982
91657;VIGNEUX-SUR-SEINE;24462;1982
92048;MEUDON;48450;1982
93029;DRANCY;60183;1982
94021;CHEVILLY-LARUE;16026;1982
95271;GENICOURT;373;1982
95459;NUCOURT;544;1982
95680;VILLIERS-LE-BEL;24808;1982
75104;PARIS- 4E__ARRONDISSEMENT;32226;1990
75119;PARIS-19E__ARRONDISSEMENT;165062;1990
77010;AUBEPIERRE-OZOUER-LE-REPOS;768;1990
77110;CHENOU;277;1990
77136;COURQUETAINE;180;1990
77146;CROISSY-BEAUBOURG;2396;1990
77153;DAMMARTIN-EN-GOELE;6620;1990
77198;FROMONT;158;1990
77217;GRISY-SUISNES;1648;1990
77221;GUERMANTES;1128;1990
77272;MAISON-ROUGE;599;1990
77338;NOISY-RUDIGNON;467;1990
77359;PERTHES;1707;1990
77373;PONTAULT-COMBAULT;26804;1990
77374;PONTCARRE;1748;1990
77392;ROUVRES;566;1990
77400;SAINT-AUGUSTIN;1249;1990
77432;SAINT-REMY-LA-VANNE;699;1990
77452;SIGY;62;1990
77453;SIVRY-COURTRY;809;1990
77464;THORIGNY-SUR-MARNE;8326;1990
77472;LA TRETOIRE;476;1990
77478;USSY-SUR-MARNE;720;1990
77509;VILLENEUVE-LES-BORDES;509;1990
78034;AUTEUIL;692;1990
78208;ELANCOURT;22584;1990
78290;GUERNES;745;1990
78324;JOUY-MAUVOISIN;500;1990
78474;ORVILLIERS;479;1990
78478;PARAY-DOUAVILLE;131;1990
78498;POISSY;36745;1990
78506;PRUNAY-EN-YVELINES;762;1990
78562;SAINT-LEGER-EN-YVELINES;1074;1990
78672;VILLENNES-SUR-SEINE;4504;1990
91106;BREUX-JOUY;1076;1990
91207;EGLY;4774;1990
91225;ETIOLLES;2107;1990
91232;LA FERTE-ALAIS;3211;1990
91414;MONNERVILLE;375;1990
91435;MORSANG-SUR-SEINE;350;1990
91521;RIS-ORANGIS;24677;1990
91685;VILLIERS-SUR-ORGE;3704;1990
92024;CLICHY;48030;1990
92064;SAINT-CLOUD;28597;1990
93014;CLICHY-SOUS-BOIS;28180;1990
94011;BONNEUIL-SUR-MARNE;13626;1990
94042;JOINVILLE-LE-PONT;16657;1990
95052;BEAUMONT-SUR-OISE;8151;1990
95197;DEUIL-LA-BARRE;19062;1990
95304;HEDOUVILLE;283;1990
95328;LABBEVILLE;431;1990
95369;MARGENCY;2745;1990
95493;LE PLESSIS-LUZARCHES;137;1990
78564;Saint-Martin-de-Bréthencourt;611;2008
78646;Versailles;86686;2008
91016;Angerville;3392;2008
91045;Ballancourt-sur-Essonne;7260;2008
91249;Forges-les-Bains;3691;2008
91435;Morsang-sur-Seine;491;2008
91577;Saintry-sur-Seine;5154;2008
91659;Villabé;4847;2008
92007;Bagneux;38509;2008
92044;Levallois-Perret;62995;2008
92075;Vanves;26459;2008
93061;Le Pré-Saint-Gervais;17588;2008
94011;Bonneuil-sur-Marne;16541;2008
94044;Limeil-Brévannes;18768;2008
94065;Rungis;5618;2008
95002;Ableiges;945;2008
95024;Arthies;288;2008
95046;Banthelu;120;2008
95102;Bréançon;378;2008
95166;Cléry-en-Vexin;410;2008
95280;Goussainville;30567;2008
95308;Hérouville;593;2008
95331;Lassy;179;2008
95370;Marines;3232;2008
95541;Saint-Clair-sur-Epte;885;2008
95582;Sannois;25914;2008
95585;Sarcelles;59221;2008
77006;Arbonne-la-Forêt;1024;2010
77073;Chalautre-la-Petite;563;2010
77090;La Chapelle-Saint-Sulpice;213;2010
77132;Coupvray;2705;2010
77142;Crécy-la-Chapelle;4225;2010
77233;Iverny;588;2010
77289;Melz-sur-Seine;375;2010
77297;Mondreville;364;2010
77332;Nantouillet;267;2010
77353;Paley;437;2010
78138;Chanteloup-les-Vignes;9626;2010
78165;Les Clayes-sous-Bois;17553;2010
78264;Gambaiseuil;69;2010
78314;Issou;4539;2010
78381;Maulette;756;2010
78389;Méré;1700;2010
78391;Méricourt;391;2010
78415;Montainville;561;2010
78520;Richebourg;1510;2010
78644;La Verrière;5993;2010
91047;Baulne;1316;2010
91098;Boutervilliers;366;2010
91273;Gironville-sur-Essonne;806;2010
91521;Ris-Orangis;27463;2010
91549;Sainte-Geneviève-des-Bois;34195;2010
91689;Wissous;5805;2010
92040;Issy-les-Moulineaux;64355;2010
92049;Montrouge;48597;2010
92078;Villeneuve-la-Garenne;25183;2010
93070;Saint-Ouen;47189;2010
94018;Charenton-le-Pont;29348;2010
94048;Marolles-en-Brie;4968;2010
94060;La Queue-en-Brie;11381;2010
94081;Vitry-sur-Seine;85413;2010
95142;Chars;1811;2010
95181;Courcelles-sur-Viosne;306;2010
95210;Enghien-les-Bains;11809;2010
95252;Franconville;33097;2010
95280;Goussainville;30996;2010
95370;Marines;3254;2010
95633;Vaudherland;90;2010
95660;Villaines-sous-Bois;671;2010
75114;Paris 14ème arrondissement;137189;2009
77054;La Brosse-Montceaux;707;2009
77063;La Celle-sur-Morin;1236;2009
77070;Chailly-en-Brie;1416;2009
77101;Châtenay-sur-Seine;911;2009
77134;Courchamp;150;2009
77157;Dhuisy;270;2009
77167;Égligny;324;2009
77216;Grez-sur-Loing;1399;2009
77249;Lésigny;7490;2009
77258;Lognes;14756;2009
77268;Magny-le-Hongre;5500;2009
77344;Oissery;2128;2009
77424;Saint-Martin-du-Boschet;296;2009
77448;Sept-Sorts;441;2009
77452;Sigy;48;2009
77469;Touquin;1095;2009
77489;Vaux-sur-Lunain;197;2009
78050;Bazoches-sur-Guyonne;603;2009
78265;Garancières;2369;2009
78290;Guernes;1012;2009
78385;Ménerville;199;2009
78398;Les Mesnuls;874;2009
78470;Orphin;916;2009
78575;Saint-Rémy-lès-Chevreuse;8013;2009
78608;Le Tertre-Saint-Denis;107;2009
75102;PARIS- 2E__ARRONDISSEMENT;26328;1975
77078;CHAMIGNY;769;1975
77083;CHAMPS-SUR-MARNE;5095;1975
77185;FLEURY-EN-BIERE;329;1975
77212;GRAVON;73;1975
77264;LUMIGNY-NESLES-ORMEAUX;739;1975
77275;LES MARETS;72;1975
77292;MESSY;608;1975
77309;MONTHYON;858;1975
77326;NANDY;327;1975
77330;NANTEUIL-LES-MEAUX;2828;1975
77372;POMPONNE;1397;1975
77373;PONTAULT-COMBAULT;16761;1975
77388;REUIL-EN-BRIE;378;1975
77423;SAINT-MARTIN-DES-CHAMPS;315;1975
77425;SAINT-MARTIN-EN-BIERE;413;1975
77486;VAUDOY-EN-BRIE;444;1975
78005;ACHERES;15172;1975
78158;LE CHESNAY;24785;1975
78209;EMANCE;560;1975
78224;L'ETANG-LA-VILLE;4321;1975
78239;FOLLAINVILLE-DENNEMONT;1383;1975
78402;MEZIERES-SUR-SEINE;1968;1975
78417;MONTCHAUVET;185;1975
78439;MULCENT;39;1975
78475;OSMOY;127;1975
78609;TESSANCOURT-SUR-AUBETTE;601;1975
78686;VIROFLAY;15696;1975
91273;GIRONVILLE-SUR-ESSONNE;230;1975
91378;MAUCHAMPS;114;1975
91495;PLESSIS-SAINT-BENOIST;175;1975
91525;ROINVILLE;396;1975
93014;CLICHY-SOUS-BOIS;22422;1975
93057;LES PAVILLONS-SOUS-BOIS;18638;1975
94003;ARCUEIL;20330;1975
94004;BOISSY-SAINT-LEGER;9372;1975
94016;CACHAN;26442;1975
94038;L'HAY-LES-ROSES;31412;1975
94043;LE KREMLIN-BICETRE;20061;1975
95288;GROSLAY;5196;1975
95301;HAUTE-ISLE;148;1975
95352;LUZARCHES;2484;1975
95369;MARGENCY;1468;1975
95452;NOINTEL;508;1975
95637;VAUREAL;641;1975
75107;PARIS SEPTIEME ARRONDISSEMENT;87811;1968
75111;PARIS ONZIEME ARRONDISSEMENT;179727;1968
77060;BUTHIERS;548;1968
77072;CHALAUTRE LA GRANDE;446;1968
77104;CHATRES;179;1968
77105;CHAUCONIN;283;1968
77162;DOUE;628;1968
77271;MAISONCELLES EN GATINAIS;134;1968
77287;MEILLERAY;354;1968
77291;LE MESNIL AMELOT;559;1968
77380;PUISIEUX;174;1968
77383;RAMPILLON;348;1968
77401;SAINTE AULDE;227;1968
77412;SAINT GERMAIN SUR ECOLE;164;1968
77414;SAINT HILLIERS;318;1968
77420;SAINT MARD;1090;1968
77519;VILLIERS SAINT GEORGES;1127;1968
77521;VILLIERS SUR MORIN;597;1968
78082;BOISSY MAUVOISIN;255;1968
78090;BOUAFLE;1731;1968
78185;COURGENT;127;1968
78269;GAZERAN;586;1968
78299;HARDRICOURT;1431;1968
78325;JUMEAUVILLE;346;1968
91080;BOISSY LE CUTTE;617;1968
91340;LISSES;681;1968
91393;MEROBERT;250;1968
91458;NOZAY;668;1968
91589;SAVIGNY SUR ORGE;32075;1968
91634;VAUGRIGNEUSE;338;1968
92020;CHATILLON;24640;1968
92049;MONTROUGE;44922;1968
94021;CHEVILLY LARUE;16168;1968
94054;ORLY;30202;1968
94071;SUCY EN BRIE;17206;1968
95019;ARNOUVILLE LES GONESSE;11114;1968
95023;ARRONVILLE;396;1968
95060;BESSANCOURT;3781;1968
95154;CHENNEVIERES LES LOUVRES;176;1968
95257;LA FRETTE SUR SEINE;3573;1968
95259;GADANCOURT;84;1968
95268;GARGES LES GONESSE;27312;1968
95313;L'ISLE ADAM;6920;1968
95424;MONTIGNY LES CORMEILLES;7022;1968
95447;NEUILLY EN VEXIN;132;1968
78465;ORGERUS;1012;1968
78505;PRUNAY LE TEMPLE;165;1968
91085;BOISSY-SOUS-SAINT-YON;3566;1999
91180;COURANCES;352;1999
91204;ECHARCON;575;1999
91273;GIRONVILLE-SUR-ESSONNE;641;1999
91293;GUIGNEVILLE-SUR-ESSONNE;746;1999
91294;GUILLERVAL;708;1999
91319;JANVRY;530;1999
91332;LEUDEVILLE;1187;1999
91374;MAROLLES-EN-BEAUCE;190;1999
91411;LES MOLIERES;1654;1999
91469;ORMOY-LA-RIVIERE;943;1999
91507;PRUNAY-SUR-ESSONNE;286;1999
91519;RICHARVILLE;400;1999
91521;RIS-ORANGIS;24436;1999
91581;SAINT-YON;811;1999
91648;VERT-LE-GRAND;1911;1999
92004;ASNIERES-SUR-SEINE;75837;1999
92050;NANTERRE;84281;1999
93008;BOBIGNY;44079;1999
93045;LES LILAS;20226;1999
93070;SAINT-OUEN;39722;1999
94060;LA QUEUE-EN-BRIE;10852;1999
95023;ARRONVILLE;610;1999
95134;CHAMPAGNE-SUR-OISE;3889;1999
95348;LONGUESSE;511;1999
95428;MONTMORENCY;20599;1999
95527;ROISSY-EN-FRANCE;2367;1999
95625;US;1253;1999
77018;BAILLY-ROMAINVILLIERS;609;1990
77030;BELLOT;672;1990
77033;BEZALLES;117;1990
77096;CHARTRETTES;2114;1990
77142;CRECY-LA-CHAPELLE;3222;1990
77186;FONTAINEBLEAU;15714;1990
77201;GASTINS;474;1990
77229;LA HOUSSAYE-EN-BRIE;1038;1990
77239;JOUY-LE-CHATEL;1365;1990
77244;LARCHANT;578;1990
77276;MAREUIL-LES-MEAUX;1163;1990
77394;RUBELLES;1753;1990
77434;SAINT-SAUVEUR-LES-BRAY;214;1990
77508;VILLENEUVE-LE-COMTE;1297;1990
77514;VILLEPARISIS;18790;1990
78007;AIGREMONT;914;1990
78033;AULNAY-SUR-MAULDRE;1026;1990
78053;BEHOUST;322;1990
78070;BOINVILLE-EN-MANTOIS;259;1990
78265;GARANCIERES;1923;1990
78278;GOUPILLIERES;357;1990
78410;MOISSON;662;1990
78497;POIGNY-LA-FORET;825;1990
78591;SEPTEUIL;1945;1990
91035;AUTHON-LA-PLAINE;290;1990
91075;BOIS-HERPIN;59;1990
91093;BOULLAY-LES-TROUX;509;1990
91095;BOURAY-SUR-JUINE;1706;1990
91115;BRUYERES-LE-CHATEL;2536;1990
91136;CHAMPLAN;2491;1990
91222;ESTOUCHES;189;1990
91458;NOZAY;2636;1990
91593;SERMAISE;1375;1990
92075;VANVES;25967;1990
93007;LE BLANC-MESNIL;46956;1990
93013;LE BOURGET;11699;1990
94059;LE PLESSIS-TREVISE;14583;1990
95054;LE BELLAY-EN-VEXIN;154;1990
95116;BRUYERES-SUR-OISE;3162;1990
95213;EPIAIS-RHUS;529;1990
95355;MAGNY-EN-VEXIN;5050;1990
95446;NESLES-LA-VALLEE;1670;1990
95598;SOISY-SOUS-MONTMORENCY;16597;1990
75112;PARIS 12E  ARRONDISSEMENT;136591;1999
77056;BURCY;178;1999
77066;CERNEUX;278;1999
77082;CHAMPEAUX;804;1999
77107;CHAUMES-EN-BRIE;2743;1999
77156;DARVAULT;778;1999
77212;GRAVON;115;1999
77230;ICHY;171;1999
77264;LUMIGNY-NESLES-ORMEAUX;1319;1999
77267;LA MADELEINE-SUR-LOING;354;1999
77303;MONTDAUPHIN;184;1999
77323;MOUSSY-LE-VIEUX;1008;1999
77343;OCQUERRE;307;1999
77445;SAVIGNY-LE-TEMPLE;22339;1999
77455;SOIGNOLLES-EN-BRIE;1962;1999
77482;VARENNES-SUR-SEINE;3153;1999
77486;VAUDOY-EN-BRIE;675;1999
77525;VINANTES;287;1999
78020;ARNOUVILLE-LES-MANTES;742;1999
78140;CHAPET;1124;1999
78192;DAMMARTIN-EN-SERVE;943;1999
78194;DANNEMARIE;261;1999
78202;DROCOURT;407;1999
78264;GAMBAISEUIL;54;1999
78403;MEZY-SUR-SEINE;1789;1999
78407;MITTAINVILLE;514;1999
78423;MONTIGNY-LE-BRETONNEUX;35216;1999
78499;PONTHEVRARD;471;1999
78503;PORT-VILLEZ;176;1999
78354;Magnanville;5904;2011
78380;Maule;5764;2011
78440;Les Mureaux;30739;2011
78474;Orvilliers;702;2011
78499;Ponthévrard;602;2011
78565;Saint-Martin-des-Champs;317;2011
78591;Septeuil;2225;2011
78606;Le Tartre-Gaudran;31;2011
78640;Vélizy-Villacoublay;20711;2011
91086;Bondoufle;9222;2011
91093;Boullay-les-Troux;640;2011
91225;Étiolles;3101;2011
91273;Gironville-sur-Essonne;814;2011
91468;Ormoy;1894;2011
91546;Saint-Cyr-sous-Dourdan;1007;2011
91613;Congerville-Thionville;227;2011
92009;Bois-Colombes;28927;2011
93029;Drancy;66635;2011
93059;Pierrefitte-sur-Seine;28026;2011
93072;Stains;34830;2011
94071;Sucy-en-Brie;25655;2011
95056;Belloy-en-France;2017;2011
95110;Brignancourt;202;2011
95149;Chaumontel;3298;2011
95392;Mériel;4756;2011
95450;Neuville-sur-Oise;1994;2011
77034;Blandy;735;2011
77099;Château-Landon;3125;2011
77116;Choisy-en-Brie;1356;2011
77122;Combs-la-Ville;21908;2011
77141;Coutevroult;996;2011
77149;Cucharmoy;237;2011
77150;Cuisy;439;2011
77208;Gouaix;1446;2011
77232;Isles-lès-Villenoy;911;2011
77404;Sainte-Colombe;1786;2011
77417;Saint-Léger;205;2011
77509;Villeneuve-les-Bordes;609;2011
78036;Autouillet;475;2011
78171;Condé-sur-Vesgre;1149;2011
75102;Paris 2ème arrondissement;22390;2012
75117;Paris 17ème arrondissement;170156;2012
77070;Chailly-en-Brie;1457;2012
77110;Chenou;316;2012
77169;Émerainville;7355;2012
77176;Faremoutiers;2496;2012
77205;Gesvres-le-Chapitre;162;2012
77235;Jaignes;276;2012
77242;Jutigny;544;2012
77256;Lizines;179;2012
77273;Marchémoret;552;2012
77284;Meaux;53623;2012
77294;Mitry-Mory;19147;2012
77297;Mondreville;363;2012
77358;Penchard;1070;2012
77363;Le Pin;1325;2012
77423;Saint-Martin-des-Champs;721;2012
77470;Tournan-en-Brie;8261;2012
77478;Ussy-sur-Marne;1012;2012
77481;Vanvillé;158;2012
78036;Autouillet;476;2012
78202;Drocourt;546;2012
78324;Jouy-Mauvoisin;557;2012
78384;Médan;1417;2012
78444;Neauphlette;877;2012
78567;Saint-Martin-la-Garenne;943;2012
78668;La Villeneuve-en-Chevrie;577;2012
75102;Paris 2e  Arrondissement;21263;2014
77016;Bagneaux-sur-Loing;1688;2014
77028;Beautheil;739;2014
77047;Bouleurs;1481;2014
77051;Bray-sur-Seine;2231;2014
77060;Buthiers;746;2014
77109;Chenoise;1348;2014
77127;Coubert;2059;2014
77156;Darvault;847;2014
77168;Égreville;2168;2014
77178;Faÿ-lès-Nemours;475;2014
77238;Jouarre;4152;2014
77251;Lieusaint;12131;2014
77252;Limoges-Fourches;456;2014
77283;May-en-Multien;906;2014
77447;Seine-Port;1908;2014
77455;Soignolles-en-Brie;2021;2014
77492;Verdelot;696;2014
77498;Vignely;285;2014
77527;Voinsles;610;2014
78029;Aubergenville;11470;2014
78108;Les Bréviaires;1261;2014
78289;Grosrouvre;937;2014
78290;Guernes;1082;2014
78300;Hargeville;438;2014
78366;Mareil-le-Guyon;358;2014
78384;Médan;1404;2014
78403;Mézy-sur-Seine;1997;2014
78423;Montigny-le-Bretonneux;33252;2014
78451;Nézel;1118;2014
78501;Porcheville;3031;2014
78520;Richebourg;1548;2014
78618;Tilly;542;2014
78683;Villiers-Saint-Frédéric;2747;2014
77099;Château-Landon;3198;2013
77109;Chenoise;1328;2013
77117;Citry;828;2013
77118;Claye-Souilly;11599;2013
77140;Coutençon;291;2013
77167;Égligny;319;2013
77168;Égreville;2152;2013
77172;Esmans;897;2013
77187;Fontaine-Fourches;596;2013
77195;Fouju;588;2013
77295;Moisenay;1314;2013
77296;Moissy-Cramayel;17500;2013
77348;Ormesson;297;2013
77349;Othis;6463;2013
77355;Paroy;179;2013
77368;Poigny;501;2013
77384;Réau;1775;2013
77398;Sablonnières;703;2013
77401;Sainte-Aulde;698;2013
77406;Saint-Denis-lès-Rebais;936;2013
77415;Saint-Jean-les-Deux-Jumeaux;1158;2013
77467;La Tombe;221;2013
77483;Varreddes;1884;2013
77518;Villiers-en-Bière;226;2013
78092;Bougival;8729;2013
78193;Dampierre-en-Yvelines;1063;2013
78423;Montigny-le-Bretonneux;33625;2013
78431;Morainvilliers;2620;2013
78518;Rennemoulin;113;2013
91086;Bondoufle;9198;2013
91103;Brétigny-sur-Orge;25624;2013
91159;Chevannes;1726;2013
91363;Marcoussis;8111;2013
91468;Ormoy;1947;2013
91560;Saint-Jean-de-Beauregard;289;2013
91631;Varennes-Jarcy;2334;2013
91689;Wissous;7143;2013
92007;Bagneux;38520;2013
92049;Montrouge;49656;2013
93059;Pierrefitte-sur-Seine;28459;2013
94016;Cachan;29462;2013
94034;Fresnes;26645;2013
94075;Villecresnes;9674;2013
95116;Bruyères-sur-Oise;4078;2013
95212;Épiais-lès-Louvres;113;2013
95259;Gadancourt;86;2013
95280;Goussainville;31212;2013
95446;Nesles-la-Vallée;1799;2013
95488;Pierrelaye;8186;2013
95541;Saint-Clair-sur-Epte;978;2013
91044;Ballainvilliers;4178;2014
91114;Brunoy;26104;2014
91186;Courson-Monteloup;603;2014
91235;Fleury-Mérogis;9292;2014
91240;Fontaine-la-Rivière;245;2014
91461;Ollainville;4735;2014
91479;Paray-Vieille-Poste;7378;2014
92002;Antony;61603;2014
93049;Neuilly-Plaisance;21005;2014
93061;Le Pré-Saint-Gervais;17554;2014
94015;Bry-sur-Marne;16542;2014
94021;Chevilly-Larue;19151;2014
94038;L' Haÿ-les-Roses;30772;2014
94065;Rungis;5651;2014
94075;Villecresnes;9641;2014
95288;Groslay;8654;2014
77059;BUSSY-SAINT-MARTIN;317;1982
77117;CITRY;459;1982
77133;COURCELLES-EN-BASSEE;213;1982
77174;EVERLY;342;1982
77183;LA FERTE-SOUS-JOUARRE;7007;1982
77190;FONTAINS;214;1982
77193;FORFRY;86;1982
77212;GRAVON;81;1982
77236;JAULNES;248;1982
77254;LIVERDY-EN-BRIE;652;1982
77258;LOGNES;1707;1982
77259;LONGPERRIER;696;1982
77303;MONTDAUPHIN;178;1982
77396;RUPEREUX;75;1982
77408;SAINT-FIACRE;376;1982
77431;SAINT-PIERRE-LES-NEMOURS;4777;1982
77436;SAINT-SIMEON;547;1982
77504;VILLEMARECHAL;484;1982
77508;VILLENEUVE-LE-COMTE;1173;1982
78133;CHAMBOURCY;5052;1982
91064;BIEVRES;3844;1982
91111;BRIIS-SOUS-FORGES;1850;1982
91533;SACLAS;1253;1982
91553;SAINT-GERMAIN-LES-CORBEIL;4462;1982
91560;SAINT-JEAN-DE-BEAUREGARD;237;1982
91579;SAINT-VRAIN;2295;1982
91635;VAUHALLAN;1775;1982
91661;VILLEBON-SUR-YVETTE;7728;1982
93045;LES LILAS;20354;1982
94001;ABLON-SUR-SEINE;5264;1982
94037;GENTILLY;16732;1982
95241;FONTENAY-EN-PARISIS;899;1982
95308;HEROUVILLE;398;1982
95422;MONTGEROULT;297;1982
95456;NOISY-SUR-OISE;423;1982
95504;PRESLES;3117;1982
78206;ECQUEVILLY;3600;1982
78237;FLINS-NEUVE-EGLISE;89;1982
78285;GRESSEY;306;1982
78522;ROCHEFORT-EN-YVELINES;610;1982
78643;VERNOUILLET;6424;1982
78668;LA VILLENEUVE-EN-CHEVRIE;407;1982
78455;Noisy-le-Roi;7964;2008
78557;Saint-Hilarion;903;2008
78624;Triel-sur-Seine;11932;2008
78640;Vélizy-Villacoublay;19978;2008
91064;Bièvres;4979;2008
91085;Boissy-sous-Saint-Yon;3669;2008
91098;Boutervilliers;333;2008
91137;Champmotteux;360;2008
91201;Draveil;28716;2008
91222;Estouches;207;2008
91272;Gif-sur-Yvette;21248;2008
91377;Massy;40545;2008
91425;Montlhéry;6535;2008
91433;Morigny-Champigny;4322;2008
91434;Morsang-sur-Orge;21073;2008
92033;Garches;18157;2008
93007;Le Blanc-Mesnil;50668;2008
95301;Haute-Isle;332;2008
95309;Hodent;268;2008
95316;Jagny-sous-Bois;261;2008
77019;Balloy;333;2008
77058;Bussy-Saint-Georges;21108;2008
77062;Carnetin;449;2008
77069;Chailly-en-Bière;2097;2008
77083;Champs-sur-Marne;24105;2008
77153;Dammartin-en-Goële;7986;2008
77176;Faremoutiers;2396;2008
77256;Lizines;165;2008
77257;Lizy-sur-Ourcq;3457;2008
77283;May-en-Multien;851;2008
77306;Montereau-sur-le-Jard;576;2008
77307;Montévrain;7532;2008
77329;Nanteau-sur-Lunain;676;2008
77376;Précy-sur-Marne;719;2008
77391;Rouilly;487;2008
77435;Saint-Sauveur-sur-École;1095;2008
77461;Thénisy;277;2008
77477;Ury;819;2008
77501;Villecerf;806;2008
78053;Béhoust;458;2008
78113;Brueil-en-Vexin;670;2008
78124;Carrières-sur-Seine;15415;2008
78140;Chapet;1191;2008
78296;Guitrancourt;631;2008
