NUM_POSTE,NOM_USUEL,LAT,LON,ALTI_x,AAAAMMJJ,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ALTI_y,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI3S,QFXI3S,QDXI3S,HXI3S,QHXI3S
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,9.0,,,,,,,,,,,,,,,75,,,6.0,1.0,501.0,9.0,16.5,1.0,1443.0,9.0,11.2,1.0,11.3,1.0,10.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231017,,,,,390.0,9.0,985.0,9.0,61.0,9.0,55.0,1.0,1324.0,9.0,96.0,1.0,529.0,9.0,73.0,1.0,0.0,9.0,471.0,9.0,9.0,9.0,1.0,9.0,1.9,9.0,,,,,,,,,,,,,,,27,0.2,1.0,1.1,1.0,411.0,9.0,16.8,1.0,1509.0,9.0,10.3,1.0,9.0,1.0,15.7,1.0,-0.3,9.0,,,0.0,9.0,1.6,1.0,3.3,1.0,50.0,1.0,1222.0,9.0,6.5,1.0,100.0,1.0,1628.0,9.0,5.8,9.0,,1216.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,46,5.6,1.0,10.5,1.0,316.0,9.0,19.1,1.0,1748.0,9.0,15.4,1.0,14.8,1.0,8.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,330,,,10.3,1.0,331.0,9.0,17.5,1.0,1747.0,9.0,14.1,1.0,13.9,1.0,7.2,1.0,,,,,0.0,9.0,12.0,1.0,20.3,1.0,160.0,1.0,1334.0,9.0,26.2,1.0,180.0,1.0,1510.0,9.0,24.3,9.0,,1328.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,55,5.2,1.0,12.1,1.0,509.0,9.0,19.5,1.0,1741.0,9.0,15.9,1.0,15.8,1.0,7.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231018,998.2,1.0,993.7,1.0,68.0,9.0,356.0,9.0,11.0,9.0,72.0,1.0,923.0,9.0,95.0,1.0,1351.0,9.0,84.0,1.0,0.0,9.0,938.0,9.0,14.8,9.0,1.0,9.0,1.6,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,5.6,1.0,11.2,1.0,315.0,9.0,18.6,1.0,1632.0,9.0,15.3,1.0,14.9,1.0,7.4,1.0,8.2,9.0,10.2,9.0,0.0,9.0,3.4,1.0,7.9,1.0,220.0,1.0,1849.0,9.0,19.0,1.0,230.0,1.0,1846.0,9.0,16.9,1.0,,1846.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,75,,,11.2,1.0,238.0,9.0,18.5,1.0,1733.0,9.0,15.2,1.0,14.9,1.0,7.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231018,,,,,68.0,9.0,357.0,9.0,11.0,9.0,70.0,1.0,949.0,9.0,95.0,1.0,1347.0,9.0,83.0,1.0,0.0,9.0,1109.0,9.0,14.7,9.0,0.7,9.0,1.2,9.0,,,,,,,,,,,,,,,27,6.0,1.0,8.9,1.0,309.0,9.0,19.5,1.0,1727.0,9.0,15.2,1.0,14.2,1.0,10.6,1.0,5.4,9.0,,,0.0,9.0,3.0,1.0,7.0,1.0,200.0,1.0,1759.0,9.0,14.4,1.0,190.0,1.0,1753.0,9.0,13.0,9.0,,1753.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,46,7.0,1.0,15.5,1.0,653.0,9.0,22.7,1.0,1246.0,9.0,18.0,1.0,19.1,1.0,7.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9.0,,,,,,,,,,,,,,,330,,,13.9,1.0,506.0,9.0,19.7,1.0,1340.0,9.0,16.0,1.0,16.8,1.0,5.8,1.0,,,,,0.0,9.0,11.1,1.0,16.6,1.0,180.0,1.0,818.0,9.0,19.3,1.0,160.0,9.0,2003.0,9.0,18.3,9.0,,2003.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,55,7.0,1.0,16.1,1.0,525.0,9.0,22.3,1.0,1350.0,9.0,18.3,1.0,19.2,1.0,6.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231019,987.8,1.0,980.8,1.0,200.0,9.0,784.0,9.0,32.0,9.0,60.0,1.0,1245.0,9.0,93.0,1.0,624.0,9.0,82.0,1.0,0.0,9.0,951.0,9.0,16.3,9.0,2.6,9.0,3.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,7.1,1.0,15.3,1.0,537.0,9.0,22.6,1.0,1250.0,9.0,17.6,1.0,19.0,1.0,7.3,1.0,13.7,9.0,14.6,9.0,0.0,9.0,3.8,1.0,6.5,1.0,190.0,1.0,1001.0,9.0,12.3,1.0,200.0,1.0,1008.0,9.0,11.2,1.0,,1010.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,75,,,15.2,1.0,635.0,9.0,22.4,1.0,1251.0,9.0,17.5,1.0,18.8,1.0,7.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231019,,,,,228.0,9.0,871.0,9.0,36.0,9.0,57.0,1.0,1334.0,9.0,91.0,1.0,621.0,9.0,79.0,1.0,0.0,9.0,912.0,9.0,16.2,9.0,2.7,9.0,3.1,9.0,,,,,,,,,,,,,,,27,3.8,1.0,15.6,1.0,610.0,9.0,22.7,1.0,1310.0,9.0,18.1,1.0,19.2,1.0,7.1,1.0,14.2,9.0,,,0.0,9.0,3.5,1.0,5.7,1.0,170.0,1.0,1231.0,9.0,9.9,1.0,160.0,1.0,1055.0,9.0,9.3,9.0,,1056.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,46,4.2,1.0,14.0,1.0,238.0,9.0,20.9,1.0,1428.0,9.0,15.5,1.0,17.5,1.0,6.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,330,,,12.1,1.0,730.0,9.0,17.1,1.0,1442.0,9.0,13.6,1.0,14.6,1.0,5.0,1.0,,,,,0.0,9.0,5.9,1.0,13.4,1.0,240.0,9.0,2109.0,9.0,17.4,1.0,200.0,9.0,2351.0,9.0,16.6,9.0,,2351.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,55,2.0,1.0,14.6,1.0,449.0,9.0,18.5,1.0,1440.0,9.0,15.7,1.0,16.6,1.0,3.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231020,980.9,1.0,977.8,1.0,154.0,9.0,658.0,9.0,25.0,9.0,70.0,1.0,1253.0,9.0,96.0,1.0,241.0,9.0,90.0,1.0,0.0,9.0,1178.0,9.0,15.2,9.0,1.5,9.0,1.8,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,4.2,1.0,13.8,1.0,428.0,9.0,18.5,1.0,1251.0,9.0,15.0,1.0,16.2,1.0,4.7,1.0,12.9,9.0,13.2,9.0,0.0,9.0,2.6,1.0,5.5,1.0,230.0,9.0,2254.0,9.0,11.5,1.0,210.0,1.0,1219.0,9.0,10.4,1.0,,1219.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,75,,,13.6,1.0,424.0,9.0,19.0,1.0,1258.0,9.0,14.9,1.0,16.3,1.0,5.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231020,,,,,150.0,9.0,661.0,9.0,24.0,9.0,66.0,1.0,1442.0,9.0,95.0,1.0,214.0,9.0,88.0,1.0,0.0,9.0,1259.0,9.0,15.1,9.0,1.7,9.0,1.8,9.0,,,,,,,,,,,,,,,27,3.6,1.0,13.9,1.0,243.0,9.0,19.5,1.0,1426.0,9.0,15.1,1.0,16.7,1.0,5.6,1.0,12.8,9.0,,,0.0,9.0,2.2,1.0,4.1,1.0,200.0,9.0,2327.0,9.0,7.9,1.0,210.0,1.0,1739.0,9.0,7.2,9.0,,1739.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,9.0,,,,,,,,,,,,,,,46,4.0,1.0,12.7,1.0,628.0,9.0,16.2,1.0,1330.0,9.0,13.7,1.0,14.5,1.0,3.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,9.0,,,,,,,,,,,,,,,330,,,10.4,1.0,541.0,9.0,13.4,1.0,1321.0,9.0,11.4,1.0,11.9,1.0,3.0,1.0,,,,,0.0,9.0,13.0,1.0,18.7,1.0,200.0,1.0,1328.0,9.0,29.9,1.0,200.0,1.0,1258.0,9.0,29.2,9.0,,1258.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,9.0,,,,,,,,,,,,,,,55,1.6,1.0,13.1,1.0,553.0,9.0,16.0,1.0,1321.0,9.0,14.0,1.0,14.6,1.0,2.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231021,994.9,1.0,986.0,1.0,50.0,9.0,460.0,9.0,8.0,9.0,65.0,1.0,1253.0,9.0,94.0,1.0,1.0,9.0,82.0,1.0,0.0,9.0,987.0,9.0,12.5,9.0,2.0,9.0,2.4,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,4.8,1.0,12.2,1.0,416.0,9.0,15.9,1.0,1251.0,9.0,13.3,1.0,14.1,1.0,3.7,1.0,10.6,9.0,11.6,9.0,0.0,9.0,5.9,1.0,9.2,1.0,210.0,1.0,1218.0,9.0,20.8,1.0,220.0,1.0,1255.0,9.0,19.5,1.0,,1255.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,9.0,,,,,,,,,,,,,,,75,,,12.2,1.0,414.0,9.0,15.7,1.0,1252.0,9.0,13.2,1.0,14.0,1.0,3.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231021,,,,,61.0,9.0,467.0,9.0,10.0,9.0,66.0,1.0,1254.0,9.0,91.0,1.0,11.0,9.0,80.0,1.0,0.0,9.0,851.0,9.0,12.4,9.0,2.0,9.0,2.1,9.0,,,,,,,,,,,,,,,27,3.8,1.0,12.5,1.0,414.0,9.0,15.6,1.0,1249.0,9.0,13.5,1.0,14.1,1.0,3.1,1.0,11.1,9.0,,,0.0,9.0,5.6,1.0,8.9,1.0,200.0,1.0,1212.0,9.0,17.7,1.0,200.0,1.0,1321.0,9.0,15.6,9.0,,1601.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,9.0,,,,,,,,,,,,,,,46,0.4,1.0,11.2,1.0,1759.0,9.0,17.7,1.0,1425.0,9.0,13.0,1.0,14.5,1.0,6.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,9.0,,,,,,,,,,,,,,,330,,,10.0,1.0,408.0,9.0,15.0,1.0,1440.0,9.0,12.0,1.0,12.5,1.0,5.0,1.0,,,,,0.0,9.0,6.2,1.0,10.9,1.0,230.0,1.0,433.0,9.0,16.7,1.0,240.0,1.0,5.0,9.0,15.3,9.0,,5.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,9.0,,,,,,,,,,,,,,,55,0.0,1.0,12.6,1.0,318.0,9.0,16.8,1.0,1407.0,9.0,14.1,1.0,14.7,1.0,4.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231022,1009.3,1.0,1002.4,1.0,187.0,9.0,680.0,9.0,30.0,9.0,60.0,1.0,1338.0,9.0,94.0,1.0,2346.0,9.0,83.0,1.0,0.0,9.0,1017.0,9.0,12.1,9.0,1.8,9.0,2.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.2,1.0,11.8,1.0,447.0,9.0,16.6,1.0,1329.0,9.0,12.7,1.0,14.2,1.0,4.8,1.0,8.1,9.0,10.5,9.0,0.0,9.0,2.8,1.0,4.9,1.0,220.0,1.0,321.0,9.0,11.5,1.0,240.0,1.0,255.0,9.0,10.9,1.0,,255.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,9.0,,,,,,,,,,,,,,,75,,,11.7,1.0,419.0,9.0,16.8,1.0,1329.0,9.0,12.6,1.0,14.3,1.0,5.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231022,,,,,308.0,9.0,867.0,9.0,50.0,9.0,57.0,1.0,1226.0,9.0,98.0,1.0,2155.0,9.0,82.0,1.0,0.0,9.0,986.0,9.0,11.4,9.0,1.6,9.0,2.1,9.0,,,,,,,,,,,,,,,27,0.2,1.0,9.0,1.0,1757.0,9.0,17.2,1.0,1349.0,9.0,12.0,1.0,13.1,1.0,8.2,1.0,4.2,9.0,,,0.0,9.0,2.3,1.0,4.4,1.0,240.0,1.0,1059.0,9.0,8.4,1.0,220.0,1.0,23.0,9.0,7.7,9.0,,23.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,46,8.2,1.0,7.8,1.0,350.0,9.0,12.3,1.0,334.0,9.0,10.8,1.0,10.1,1.0,4.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,9.0,,,,,,,,,,,,,,,330,,,9.2,1.0,1217.0,9.0,13.2,1.0,601.0,9.0,10.7,1.0,11.2,1.0,4.0,1.0,,,,,0.0,9.0,7.9,1.0,14.0,1.0,110.0,1.0,716.0,9.0,16.2,1.0,120.0,1.0,754.0,9.0,15.7,9.0,,755.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,55,7.8,1.0,10.9,1.0,411.0,9.0,13.1,1.0,600.0,9.0,12.1,1.0,12.0,1.0,2.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231023,1006.9,1.0,1003.4,1.0,0.0,9.0,144.0,9.0,0.0,9.0,76.0,1.0,917.0,9.0,96.0,1.0,2255.0,9.0,92.0,1.0,0.0,9.0,1385.0,9.0,12.0,9.0,0.2,9.0,0.8,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,7.7,1.0,8.5,1.0,351.0,9.0,12.1,1.0,1044.0,9.0,10.8,1.0,10.3,1.0,3.6,1.0,4.5,9.0,7.3,9.0,0.0,9.0,2.2,1.0,4.5,1.0,110.0,1.0,912.0,9.0,9.4,1.0,130.0,1.0,828.0,9.0,8.4,1.0,,828.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,75,,,8.5,1.0,350.0,9.0,11.9,1.0,910.0,9.0,10.7,1.0,10.2,1.0,3.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231023,,,,,0.0,9.0,161.0,9.0,0.0,9.0,80.0,1.0,940.0,9.0,99.0,1.0,404.0,9.0,93.0,1.0,0.0,9.0,1440.0,9.0,11.4,9.0,0.1,9.0,0.3,9.0,,,,,,,,,,,,,,,27,6.2,1.0,4.4,1.0,410.0,9.0,12.4,1.0,559.0,9.0,9.8,1.0,8.4,1.0,8.0,1.0,0.7,9.0,,,0.0,9.0,1.2,1.0,4.0,1.0,220.0,1.0,1924.0,9.0,7.8,1.0,220.0,1.0,1922.0,9.0,6.7,9.0,,1904.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,46,5.6,1.0,11.5,1.0,1945.0,9.0,17.1,1.0,1129.0,9.0,13.8,1.0,14.3,1.0,5.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,330,,,9.5,1.0,1925.0,9.0,14.1,1.0,1451.0,9.0,11.7,1.0,11.8,1.0,4.6,1.0,,,,,0.0,9.0,8.1,1.0,14.9,1.0,180.0,9.0,2014.0,9.0,17.8,1.0,160.0,9.0,2352.0,9.0,16.7,9.0,,2359.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,55,4.8,1.0,12.3,1.0,1854.0,9.0,16.2,1.0,1223.0,9.0,14.1,1.0,14.3,1.0,3.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231024,1004.3,1.0,999.7,1.0,379.0,9.0,947.0,9.0,62.0,9.0,58.0,1.0,1317.0,9.0,97.0,1.0,427.0,9.0,82.0,1.0,0.0,9.0,942.0,9.0,12.2,9.0,1.6,9.0,1.9,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,5.4,1.0,11.1,1.0,2243.0,9.0,16.8,1.0,1304.0,9.0,13.0,1.0,14.0,1.0,5.7,1.0,9.2,9.0,10.3,9.0,0.0,9.0,2.8,1.0,5.2,1.0,240.0,1.0,1322.0,9.0,9.7,1.0,250.0,1.0,1154.0,9.0,9.1,1.0,,1154.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,75,,,11.0,1.0,2243.0,9.0,17.0,1.0,1311.0,9.0,13.0,1.0,14.0,1.0,6.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231024,,,,,283.0,9.0,806.0,9.0,46.0,9.0,61.0,1.0,1256.0,9.0,95.0,1.0,415.0,9.0,79.0,1.0,0.0,9.0,552.0,9.0,12.2,9.0,1.6,9.0,1.9,9.0,,,,,,,,,,,,,,,27,4.2,1.0,11.5,1.0,1946.0,9.0,16.5,1.0,1252.0,9.0,13.5,1.0,14.0,1.0,5.0,1.0,10.3,9.0,,,0.0,9.0,2.4,1.0,4.7,1.0,200.0,1.0,1303.0,9.0,8.6,1.0,190.0,1.0,1255.0,9.0,7.9,9.0,,1255.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,46,6.0,1.0,11.4,1.0,128.0,9.0,16.4,1.0,1511.0,9.0,13.4,1.0,13.9,1.0,5.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,330,,,9.8,1.0,114.0,9.0,13.4,1.0,1519.0,9.0,11.5,1.0,11.6,1.0,3.6,1.0,,,,,0.0,9.0,10.2,1.0,18.4,1.0,170.0,1.0,330.0,9.0,25.1,1.0,150.0,1.0,144.0,9.0,23.7,9.0,,144.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,55,5.0,1.0,11.7,1.0,141.0,9.0,16.0,1.0,1513.0,9.0,13.8,1.0,13.9,1.0,4.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231025,996.2,1.0,993.0,1.0,76.0,9.0,403.0,9.0,13.0,9.0,72.0,1.0,1517.0,9.0,96.0,1.0,454.0,9.0,88.0,1.0,0.0,9.0,1246.0,9.0,13.2,9.0,1.0,9.0,1.4,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,5.6,1.0,11.4,1.0,148.0,9.0,15.3,1.0,1513.0,9.0,13.0,1.0,13.4,1.0,3.9,1.0,8.9,9.0,10.6,9.0,0.0,9.0,3.2,1.0,6.0,1.0,170.0,1.0,300.0,9.0,12.5,1.0,160.0,1.0,235.0,9.0,11.7,1.0,,235.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,75,,,11.1,1.0,135.0,9.0,15.2,1.0,1513.0,9.0,12.8,1.0,13.2,1.0,4.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231025,,,,,72.0,9.0,426.0,9.0,12.0,9.0,72.0,1.0,1511.0,9.0,96.0,1.0,553.0,9.0,87.0,1.0,0.0,9.0,1200.0,9.0,13.2,9.0,1.1,9.0,1.3,9.0,,,,,,,,,,,,,,,27,3.4,1.0,11.4,1.0,131.0,9.0,15.8,1.0,1404.0,9.0,13.1,1.0,13.6,1.0,4.4,1.0,10.7,9.0,,,0.0,9.0,2.7,1.0,6.3,1.0,160.0,1.0,249.0,9.0,13.2,1.0,160.0,1.0,306.0,9.0,12.5,9.0,,306.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,46,14.5,1.0,11.6,1.0,2207.0,9.0,15.8,1.0,1233.0,9.0,13.4,1.0,13.7,1.0,4.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,330,,,10.8,1.0,138.0,9.0,13.3,1.0,1301.0,9.0,11.8,1.0,12.1,1.0,2.5,1.0,,,,,0.0,9.0,8.4,1.0,15.7,1.0,280.0,1.0,617.0,9.0,19.3,1.0,280.0,1.0,612.0,9.0,19.1,9.0,,612.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,55,9.2,1.0,11.8,1.0,205.0,9.0,15.6,1.0,1429.0,9.0,13.7,1.0,13.7,1.0,3.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231026,995.2,1.0,992.5,1.0,13.0,9.0,452.0,9.0,2.0,9.0,75.0,1.0,1233.0,9.0,98.0,1.0,600.0,9.0,89.0,1.0,0.0,9.0,1230.0,9.0,13.4,9.0,0.9,9.0,1.3,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,1.0,9.0,75,19.4,1.0,10.4,1.0,2156.0,9.0,15.4,1.0,1255.0,9.0,13.2,1.0,12.9,1.0,5.0,1.0,6.3,9.0,9.4,9.0,0.0,9.0,2.9,1.0,5.1,1.0,290.0,1.0,624.0,9.0,10.9,1.0,320.0,1.0,616.0,9.0,9.7,1.0,,616.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,75,,,10.3,1.0,2205.0,9.0,15.1,1.0,1230.0,9.0,13.0,1.0,12.7,1.0,4.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
